invoice_id,seller_id,period_start,period_end,sales_amount,fees,credits_due,from_balance,total
263_20250407,263,2025-04-07,2025-04-13,0.0,0.0,0.0,1377.6,0.0
263_20250414,263,2025-04-14,2025-04-20,73.81,19.46,0.0,1377.6,54.35
263_20250421,263,2025-04-21,2025-04-27,0.0,0.0,0.0,1431.94998,0.0
263_20250428,263,2025-04-28,2025-05-04,0.0,0.0,0.0,1431.94998,0.0
263_20250505,263,2025-05-05,2025-05-11,0.0,0.0,0.0,1431.94998,0.0
263_20250512,263,2025-05-12,2025-05-18,0.0,0.0,0.0,1431.94998,0.0
263_20250519,263,2025-05-19,2025-05-25,0.0,0.0,0.0,1431.94998,0.0
263_20250526,263,2025-05-26,2025-06-01,0.0,0.0,0.0,1431.94998,0.0
263_20250602,263,2025-06-02,2025-06-08,112.63,38.73,0.0,1431.94998,73.9
263_20250609,263,2025-06-09,2025-06-15,104.98,25.49,0.0,1505.85,79.4901
263_20250616,263,2025-06-16,2025-06-22,0.0,0.0,0.0,1585.34,0.0
263_20250623,263,2025-06-23,2025-06-29,0.0,0.0,0.0,1585.34,0.0
263_20250630,263,2025-06-30,2025-07-06,0.0,0.0,0.0,1585.34,0.0
263_20250707,263,2025-07-07,2025-07-13,0.0,0.0,0.0,1585.34,0.0
263_20250714,263,2025-07-14,2025-07-20,130.78,25.26,0.0,1585.34,105.52
263_20250721,263,2025-07-21,2025-07-27,0.0,0.0,0.0,1690.86,0.0
263_20250728,263,2025-07-28,2025-08-03,0.0,0.0,0.0,1690.86,0.0
263_20250804,263,2025-08-04,2025-08-10,0.0,0.0,0.0,1690.86,0.0
263_20250811,263,2025-08-11,2025-08-17,0.0,0.0,0.0,1690.86,0.0
263_20250818,263,2025-08-18,2025-08-24,0.0,0.0,0.0,1690.86,0.0
263_20250825,263,2025-08-25,2025-08-31,161.23,43.77,0.0,1690.86,117.4598
263_20250901,263,2025-09-01,2025-09-07,177.82,33.6,0.0,1808.32,144.22
263_20250908,263,2025-09-08,2025-09-14,150.57,28.82,0.0,1952.54,121.75
263_20250915,263,2025-09-15,2025-09-21,0.0,0.0,0.0,2000.0,0.0
263_20250922,263,2025-09-22,2025-09-28,0.0,0.0,0.0,2000.0,0.0
263_20250929,263,2025-09-29,2025-10-05,0.0,0.0,0.0,2000.0,0.0
264_20240101,264,2024-01-01,2024-01-07,0.0,0.0,0.0,204.81,0.0
264_20240108,264,2024-01-08,2024-01-14,139.21,43.74,0.0,204.81,95.47
264_20240115,264,2024-01-15,2024-01-21,0.0,0.0,0.0,300.28,0.0
264_20240122,264,2024-01-22,2024-01-28,113.56,39.58,0.0,300.28,73.98
264_20240129,264,2024-01-29,2024-02-04,0.0,0.0,0.0,374.26,0.0
264_20240205,264,2024-02-05,2024-02-11,0.0,0.0,0.0,374.26,0.0
264_20240212,264,2024-02-12,2024-02-18,0.0,0.0,0.0,374.26,0.0
264_20240219,264,2024-02-19,2024-02-25,0.0,0.0,0.0,374.26,0.0
264_20240226,264,2024-02-26,2024-03-03,0.0,0.0,0.0,374.26,0.0
264_20240304,264,2024-03-04,2024-03-10,0.0,0.0,0.0,374.26,0.0
264_20240311,264,2024-03-11,2024-03-17,0.0,0.0,0.0,374.26,0.0
264_20240318,264,2024-03-18,2024-03-24,0.0,0.0,0.0,374.26,0.0
264_20240325,264,2024-03-25,2024-03-31,0.0,0.0,0.0,374.26,0.0
264_20240401,264,2024-04-01,2024-04-07,0.0,0.0,0.0,374.26,0.0
264_20240408,264,2024-04-08,2024-04-14,46.47,7.39,0.0,374.26,39.08
264_20240415,264,2024-04-15,2024-04-21,0.0,0.0,0.0,413.34,0.0
264_20240422,264,2024-04-22,2024-04-28,0.0,0.0,0.0,413.34,0.0
264_20240429,264,2024-04-29,2024-05-05,0.0,0.0,0.0,413.34,0.0
264_20240506,264,2024-05-06,2024-05-12,0.0,0.0,0.0,413.34,0.0
264_20240513,264,2024-05-13,2024-05-19,0.0,0.0,0.0,413.34,0.0
264_20240520,264,2024-05-20,2024-05-26,0.0,0.0,0.0,413.34,0.0
264_20240527,264,2024-05-27,2024-06-02,33.39,10.6,0.0,413.34,22.79
264_20240603,264,2024-06-03,2024-06-09,0.0,0.0,0.0,436.13,0.0
264_20240610,264,2024-06-10,2024-06-16,0.0,0.0,0.0,436.13,0.0
264_20240617,264,2024-06-17,2024-06-23,72.45,14.05,0.0,436.13,58.40006
264_20240624,264,2024-06-24,2024-06-30,0.0,0.0,0.0,494.53,0.0
264_20240701,264,2024-07-01,2024-07-07,0.0,0.0,0.0,494.53,0.0
264_20240708,264,2024-07-08,2024-07-14,0.0,0.0,0.0,494.53,0.0
264_20240715,264,2024-07-15,2024-07-21,0.0,0.0,0.0,494.53,0.0
264_20240722,264,2024-07-22,2024-07-28,108.39,29.26,0.0,494.53,79.13
264_20240729,264,2024-07-29,2024-08-04,0.0,0.0,0.0,573.66,0.0
264_20240805,264,2024-08-05,2024-08-11,0.0,0.0,0.0,573.66,0.0
264_20240812,264,2024-08-12,2024-08-18,140.93,16.78,0.0,573.66,124.15
264_20240819,264,2024-08-19,2024-08-25,0.0,0.0,0.0,697.81,0.0
264_20240826,264,2024-08-26,2024-09-01,0.0,0.0,0.0,697.81,0.0
264_20240902,264,2024-09-02,2024-09-08,0.0,0.0,0.0,697.81,0.0
264_20240909,264,2024-09-09,2024-09-15,66.58,22.05,0.0,697.81,44.53
264_20240916,264,2024-09-16,2024-09-22,75.88,25.04,0.0,742.339,50.83996
264_20240923,264,2024-09-23,2024-09-29,0.0,0.0,0.0,793.18,0.0
264_20240930,264,2024-09-30,2024-10-06,139.3298,21.03,0.0,793.18,118.2998
264_20241007,264,2024-10-07,2024-10-13,0.0,0.0,0.0,911.479,0.0
264_20241014,264,2024-10-14,2024-10-20,0.0,0.0,0.0,911.479,0.0
264_20241021,264,2024-10-21,2024-10-27,0.0,0.0,0.0,911.479,0.0
264_20241028,264,2024-10-28,2024-11-03,0.0,0.0,0.0,911.479,0.0
264_20241104,264,2024-11-04,2024-11-10,74.29,17.0,0.0,911.479,57.29006
264_20241111,264,2024-11-11,2024-11-17,0.0,0.0,0.0,968.769,0.0
264_20241118,264,2024-11-18,2024-11-24,0.0,0.0,0.0,968.769,0.0
264_20241125,264,2024-11-25,2024-12-01,0.0,0.0,0.0,968.769,0.0
264_20241202,264,2024-12-02,2024-12-08,0.0,0.0,0.0,968.769,0.0
264_20241209,264,2024-12-09,2024-12-15,230.7698,50.74,0.0,968.769,180.0297
264_20241216,264,2024-12-16,2024-12-22,0.0,0.0,0.0,1148.797,0.0
264_20241223,264,2024-12-23,2024-12-29,0.0,0.0,0.0,1148.797,0.0
264_20241230,264,2024-12-30,2025-01-05,0.0,0.0,0.0,1148.797,0.0
264_20250106,264,2025-01-06,2025-01-12,0.0,0.0,0.0,1148.797,0.0
264_20250113,264,2025-01-13,2025-01-19,0.0,0.0,0.0,1148.797,0.0
264_20250120,264,2025-01-20,2025-01-26,0.0,0.0,0.0,1148.797,0.0
264_20250127,264,2025-01-27,2025-02-02,148.44,15.86,0.0,1148.797,132.5798
264_20250203,264,2025-02-03,2025-02-09,103.46,32.4,0.0,1281.37997,71.06
264_20250210,264,2025-02-10,2025-02-16,0.0,0.0,0.0,1352.43996,0.0
264_20250217,264,2025-02-17,2025-02-23,141.1,23.63,0.0,1352.43996,117.47
264_20250224,264,2025-02-24,2025-03-02,105.97,30.43,0.0,1469.90996,75.5399
264_20250303,264,2025-03-03,2025-03-09,225.81,65.59,0.0,1545.44996,160.22
264_20250310,264,2025-03-10,2025-03-16,0.0,0.0,0.0,1705.66996,0.0
264_20250317,264,2025-03-17,2025-03-23,0.0,0.0,0.0,1705.66996,0.0
264_20250324,264,2025-03-24,2025-03-30,45.7,11.52,0.0,1705.66996,34.1801
264_20250331,264,2025-03-31,2025-04-06,75.47,16.73,0.0,1739.84997,58.73995
264_20250407,264,2025-04-07,2025-04-13,79.96,23.74,0.0,1798.58997,56.22
264_20250414,264,2025-04-14,2025-04-20,0.0,0.0,0.0,1854.80997,0.0
264_20250421,264,2025-04-21,2025-04-27,0.0,0.0,0.0,1854.80997,0.0
264_20250428,264,2025-04-28,2025-05-04,89.97,22.98,0.0,1854.80997,66.99
264_20250505,264,2025-05-05,2025-05-11,0.0,0.0,0.0,1921.797,0.0
264_20250512,264,2025-05-12,2025-05-18,0.0,0.0,0.0,1921.797,0.0
264_20250519,264,2025-05-19,2025-05-25,0.0,0.0,0.0,1921.797,0.0
264_20250526,264,2025-05-26,2025-06-01,0.0,0.0,0.0,1921.797,0.0
264_20250602,264,2025-06-02,2025-06-08,138.36,14.5,0.0,1921.797,123.8601
264_20250609,264,2025-06-09,2025-06-15,0.0,0.0,0.0,2000.0,0.0
264_20250616,264,2025-06-16,2025-06-22,108.92,35.34,0.0,2000.0,73.58
264_20250623,264,2025-06-23,2025-06-29,0.0,0.0,0.0,2000.0,0.0
264_20250630,264,2025-06-30,2025-07-06,0.0,0.0,0.0,2000.0,0.0
264_20250707,264,2025-07-07,2025-07-13,0.0,0.0,0.0,2000.0,0.0
264_20250714,264,2025-07-14,2025-07-20,84.88,20.75,0.0,2000.0,64.13
264_20250721,264,2025-07-21,2025-07-27,125.15,13.4,0.0,2000.0,111.75
264_20250728,264,2025-07-28,2025-08-03,31.33,5.23,0.0,2000.0,26.09998
264_20250804,264,2025-08-04,2025-08-10,0.0,0.0,0.0,2000.0,0.0
264_20250811,264,2025-08-11,2025-08-17,0.0,0.0,0.0,2000.0,0.0
264_20250818,264,2025-08-18,2025-08-24,126.34,23.52,0.0,2000.0,102.8201
264_20250825,264,2025-08-25,2025-08-31,0.0,0.0,0.0,2000.0,0.0
264_20250901,264,2025-09-01,2025-09-07,0.0,0.0,0.0,2000.0,0.0
264_20250908,264,2025-09-08,2025-09-14,0.0,0.0,0.0,2000.0,0.0
264_20250915,264,2025-09-15,2025-09-21,127.82,42.49,0.0,2000.0,85.3298
264_20250922,264,2025-09-22,2025-09-28,0.0,0.0,0.0,2000.0,0.0
264_20250929,264,2025-09-29,2025-10-05,0.0,0.0,0.0,2000.0,0.0
265_20240101,265,2024-01-01,2024-01-07,0.0,0.0,0.0,109.57,0.0
265_20240108,265,2024-01-08,2024-01-14,0.0,0.0,0.0,109.57,0.0
265_20240115,265,2024-01-15,2024-01-21,0.0,0.0,0.0,109.57,0.0
265_20240122,265,2024-01-22,2024-01-28,0.0,0.0,0.0,109.57,0.0
265_20240129,265,2024-01-29,2024-02-04,0.0,0.0,0.0,109.57,0.0
265_20240205,265,2024-02-05,2024-02-11,0.0,0.0,0.0,109.57,0.0
265_20240212,265,2024-02-12,2024-02-18,0.0,0.0,0.0,109.57,0.0
265_20240219,265,2024-02-19,2024-02-25,0.0,0.0,0.0,109.57,0.0
265_20240226,265,2024-02-26,2024-03-03,0.0,0.0,0.0,109.57,0.0
265_20240304,265,2024-03-04,2024-03-10,28.94,9.78,0.0,109.57,19.16004
265_20240311,265,2024-03-11,2024-03-17,0.0,0.0,0.0,128.73,0.0
265_20240318,265,2024-03-18,2024-03-24,53.66,12.51,0.0,128.73,41.15
265_20240325,265,2024-03-25,2024-03-31,0.0,0.0,0.0,169.88,0.0
265_20240401,265,2024-04-01,2024-04-07,0.0,0.0,0.0,169.88,0.0
265_20240408,265,2024-04-08,2024-04-14,0.0,0.0,0.0,169.88,0.0
265_20240415,265,2024-04-15,2024-04-21,77.21,19.41,0.0,169.88,57.8
265_20240422,265,2024-04-22,2024-04-28,132.83,34.79,0.0,227.68,98.0402
265_20240429,265,2024-04-29,2024-05-05,0.0,0.0,0.0,325.72,0.0
265_20240506,265,2024-05-06,2024-05-12,0.0,0.0,0.0,325.72,0.0
265_20240513,265,2024-05-13,2024-05-19,0.0,0.0,0.0,325.72,0.0
265_20240520,265,2024-05-20,2024-05-26,0.0,0.0,0.0,325.72,0.0
265_20240527,265,2024-05-27,2024-06-02,0.0,0.0,0.0,325.72,0.0
265_20240603,265,2024-06-03,2024-06-09,0.0,0.0,0.0,325.72,0.0
265_20240610,265,2024-06-10,2024-06-16,0.0,0.0,0.0,325.72,0.0
265_20240617,265,2024-06-17,2024-06-23,35.95,3.72,0.0,325.72,32.23004
265_20240624,265,2024-06-24,2024-06-30,0.0,0.0,0.0,357.9505,0.0
265_20240701,265,2024-07-01,2024-07-07,0.0,0.0,0.0,357.9505,0.0
265_20240708,265,2024-07-08,2024-07-14,0.0,0.0,0.0,357.9505,0.0
265_20240715,265,2024-07-15,2024-07-21,0.0,0.0,0.0,357.9505,0.0
265_20240722,265,2024-07-22,2024-07-28,0.0,0.0,0.0,357.9505,0.0
265_20240729,265,2024-07-29,2024-08-04,0.0,0.0,0.0,357.9505,0.0
265_20240805,265,2024-08-05,2024-08-11,0.0,0.0,0.0,357.9505,0.0
265_20240812,265,2024-08-12,2024-08-18,0.0,0.0,0.0,357.9505,0.0
265_20240819,265,2024-08-19,2024-08-25,0.0,0.0,0.0,357.9505,0.0
265_20240826,265,2024-08-26,2024-09-01,0.0,0.0,0.0,357.9505,0.0
265_20240902,265,2024-09-02,2024-09-08,0.0,0.0,0.0,357.9505,0.0
265_20240909,265,2024-09-09,2024-09-15,0.0,0.0,0.0,357.9505,0.0
265_20240916,265,2024-09-16,2024-09-22,0.0,0.0,0.0,357.9505,0.0
265_20240923,265,2024-09-23,2024-09-29,0.0,0.0,0.0,357.9505,0.0
265_20240930,265,2024-09-30,2024-10-06,72.54,25.11,0.0,357.9505,47.4301
265_20241007,265,2024-10-07,2024-10-13,0.0,0.0,0.0,405.3805,0.0
265_20241014,265,2024-10-14,2024-10-20,0.0,0.0,0.0,405.3805,0.0
265_20241021,265,2024-10-21,2024-10-27,0.0,0.0,0.0,405.3805,0.0
265_20241028,265,2024-10-28,2024-11-03,0.0,0.0,0.0,405.3805,0.0
265_20241104,265,2024-11-04,2024-11-10,0.0,0.0,0.0,405.3805,0.0
265_20241111,265,2024-11-11,2024-11-17,0.0,0.0,0.0,405.3805,0.0
265_20241118,265,2024-11-18,2024-11-24,0.0,0.0,0.0,405.3805,0.0
265_20241125,265,2024-11-25,2024-12-01,116.51,24.85,0.0,405.3805,91.66
265_20241202,265,2024-12-02,2024-12-08,0.0,0.0,0.0,497.0401,0.0
265_20241209,265,2024-12-09,2024-12-15,0.0,0.0,0.0,497.0401,0.0
265_20241216,265,2024-12-16,2024-12-22,0.0,0.0,0.0,497.0401,0.0
265_20241223,265,2024-12-23,2024-12-29,0.0,0.0,0.0,497.0401,0.0
265_20241230,265,2024-12-30,2025-01-05,0.0,0.0,0.0,497.0401,0.0
265_20250106,265,2025-01-06,2025-01-12,0.0,0.0,0.0,497.0401,0.0
265_20250113,265,2025-01-13,2025-01-19,0.0,0.0,0.0,497.0401,0.0
265_20250120,265,2025-01-20,2025-01-26,0.0,0.0,0.0,497.0401,0.0
265_20250127,265,2025-01-27,2025-02-02,0.0,0.0,0.0,497.0401,0.0
265_20250203,265,2025-02-03,2025-02-09,0.0,0.0,0.0,497.0401,0.0
265_20250210,265,2025-02-10,2025-02-16,0.0,0.0,0.0,497.0401,0.0
265_20250217,265,2025-02-17,2025-02-23,0.0,0.0,0.0,497.0401,0.0
265_20250224,265,2025-02-24,2025-03-02,0.0,0.0,0.0,497.0401,0.0
265_20250303,265,2025-03-03,2025-03-09,0.0,0.0,0.0,497.0401,0.0
265_20250310,265,2025-03-10,2025-03-16,65.76,7.46,0.0,497.0401,58.30004
265_20250317,265,2025-03-17,2025-03-23,474.78,137.83,0.0,555.34,336.9493
265_20250324,265,2025-03-24,2025-03-30,478.9493,106.41,0.0,892.29,372.5396
265_20250331,265,2025-03-31,2025-04-06,572.449,150.31,0.0,1264.83,422.1393
265_20250407,265,2025-04-07,2025-04-13,0.0,0.0,0.0,1686.96998,0.0
265_20250414,265,2025-04-14,2025-04-20,0.0,0.0,0.0,1686.96998,0.0
265_20250421,265,2025-04-21,2025-04-27,0.0,0.0,0.0,1686.96998,0.0
265_20250428,265,2025-04-28,2025-05-04,0.0,0.0,552.63,1686.96998,-552.63
265_20250505,265,2025-05-05,2025-05-11,16.64,3.26,0.0,1134.33997,13.38
265_20250512,265,2025-05-12,2025-05-18,0.0,0.0,0.0,1147.71998,0.0
265_20250519,265,2025-05-19,2025-05-25,0.0,0.0,0.0,1147.71998,0.0
265_20250526,265,2025-05-26,2025-06-01,0.0,0.0,0.0,1147.71998,0.0
265_20250602,265,2025-06-02,2025-06-08,0.0,0.0,0.0,1147.71998,0.0
265_20250609,265,2025-06-09,2025-06-15,56.2,18.58,0.0,1147.71998,37.62005
265_20250616,265,2025-06-16,2025-06-22,0.0,0.0,0.0,1185.33997,0.0
265_20250623,265,2025-06-23,2025-06-29,0.0,0.0,0.0,1185.33997,0.0
265_20250630,265,2025-06-30,2025-07-06,354.68,69.69,0.0,1185.33997,284.99
265_20250707,265,2025-07-07,2025-07-13,311.6096,50.0,0.0,1470.32997,261.6096
265_20250714,265,2025-07-14,2025-07-20,427.28,60.08,0.0,1731.93996,367.2
265_20250721,265,2025-07-21,2025-07-27,0.0,0.0,0.0,2000.0,0.0
265_20250728,265,2025-07-28,2025-08-03,0.0,0.0,0.0,2000.0,0.0
265_20250804,265,2025-08-04,2025-08-10,0.0,0.0,0.0,2000.0,0.0
265_20250811,265,2025-08-11,2025-08-17,58.54,17.71,0.0,2000.0,40.83
265_20250818,265,2025-08-18,2025-08-24,0.0,0.0,0.0,2000.0,0.0
265_20250825,265,2025-08-25,2025-08-31,0.0,0.0,0.0,2000.0,0.0
265_20250901,265,2025-09-01,2025-09-07,0.0,0.0,778.29,2000.0,-778.29
265_20250908,265,2025-09-08,2025-09-14,0.0,0.0,0.0,1221.71,0.0
265_20250915,265,2025-09-15,2025-09-21,0.0,0.0,0.0,1221.71,0.0
265_20250922,265,2025-09-22,2025-09-28,0.0,0.0,0.0,1221.71,0.0
265_20250929,265,2025-09-29,2025-10-05,0.0,0.0,0.0,1221.71,0.0
266_20240101,266,2024-01-01,2024-01-07,0.0,0.0,0.0,33.85,0.0
266_20240108,266,2024-01-08,2024-01-14,0.0,0.0,0.0,33.85,0.0
266_20240115,266,2024-01-15,2024-01-21,0.0,0.0,0.0,33.85,0.0
266_20240122,266,2024-01-22,2024-01-28,0.0,0.0,0.0,33.85,0.0
266_20240129,266,2024-01-29,2024-02-04,0.0,0.0,0.0,33.85,0.0
266_20240205,266,2024-02-05,2024-02-11,0.0,0.0,0.0,33.85,0.0
266_20240212,266,2024-02-12,2024-02-18,0.0,0.0,0.0,33.85,0.0
266_20240219,266,2024-02-19,2024-02-25,0.0,0.0,0.0,33.85,0.0
266_20240226,266,2024-02-26,2024-03-03,0.0,0.0,0.0,33.85,0.0
266_20240304,266,2024-03-04,2024-03-10,0.0,0.0,0.0,33.85,0.0
266_20240311,266,2024-03-11,2024-03-17,0.0,0.0,0.0,33.85,0.0
266_20240318,266,2024-03-18,2024-03-24,0.0,0.0,0.0,33.85,0.0
266_20240325,266,2024-03-25,2024-03-31,76.26,15.93,0.0,33.85,60.33005
266_20240401,266,2024-04-01,2024-04-07,205.59,42.28,0.0,94.18,163.31
266_20240408,266,2024-04-08,2024-04-14,0.0,0.0,0.0,257.49,0.0
266_20240415,266,2024-04-15,2024-04-21,61.02,11.0,0.0,257.49,50.02
266_20240422,266,2024-04-22,2024-04-28,54.43,13.18,0.0,307.51,41.25
266_20240429,266,2024-04-29,2024-05-05,344.03,82.14,0.0,348.76,261.89
266_20240506,266,2024-05-06,2024-05-12,236.53,62.59,517.84,610.65,-343.901
266_20240513,266,2024-05-13,2024-05-19,150.26,50.01,0.0,266.749,100.25
266_20240520,266,2024-05-20,2024-05-26,318.91,79.89,0.0,366.999,239.0204
266_20240527,266,2024-05-27,2024-06-02,95.17,18.79,0.0,606.02,76.38
266_20240603,266,2024-06-03,2024-06-09,130.15,26.98,0.0,682.4,103.17
266_20240610,266,2024-06-10,2024-06-16,0.0,0.0,0.0,785.569,0.0
266_20240617,266,2024-06-17,2024-06-23,0.0,0.0,0.0,785.569,0.0
266_20240624,266,2024-06-24,2024-06-30,0.0,0.0,0.0,785.569,0.0
266_20240701,266,2024-07-01,2024-07-07,0.0,0.0,1182.35,785.569,-1182.35
266_20240708,266,2024-07-08,2024-07-14,0.0,0.0,0.0,-396.78,-396.78
266_20240715,266,2024-07-15,2024-07-21,0.0,0.0,0.0,-793.56,-793.56
266_20240722,266,2024-07-22,2024-07-28,0.0,0.0,0.0,-1587.12,-1587.12
266_20240729,266,2024-07-29,2024-08-04,0.0,0.0,0.0,-2000.0,-2000.0
266_20240805,266,2024-08-05,2024-08-11,0.0,0.0,0.0,-2000.0,-2000.0
266_20240812,266,2024-08-12,2024-08-18,0.0,0.0,0.0,-2000.0,-2000.0
266_20240819,266,2024-08-19,2024-08-25,51.31,13.34,0.0,-2000.0,-1962.03
266_20240826,266,2024-08-26,2024-09-01,0.0,0.0,0.0,-2000.0,-2000.0
266_20240902,266,2024-09-02,2024-09-08,0.0,0.0,0.0,-2000.0,-2000.0
266_20240909,266,2024-09-09,2024-09-15,0.0,0.0,0.0,-2000.0,-2000.0
266_20240916,266,2024-09-16,2024-09-22,0.0,0.0,0.0,-2000.0,-2000.0
266_20240923,266,2024-09-23,2024-09-29,0.0,0.0,0.0,-2000.0,-2000.0
266_20240930,266,2024-09-30,2024-10-06,0.0,0.0,0.0,-2000.0,-2000.0
266_20241007,266,2024-10-07,2024-10-13,69.79,16.68,0.0,-2000.0,-1946.89
266_20241014,266,2024-10-14,2024-10-20,153.43,22.69,0.0,-2000.0,-1869.26
266_20241021,266,2024-10-21,2024-10-27,0.0,0.0,0.0,-2000.0,-2000.0
266_20241028,266,2024-10-28,2024-11-03,0.0,0.0,0.0,-2000.0,-2000.0
266_20241104,266,2024-11-04,2024-11-10,0.0,0.0,0.0,-2000.0,-2000.0
266_20241111,266,2024-11-11,2024-11-17,0.0,0.0,0.0,-2000.0,-2000.0
266_20241118,266,2024-11-18,2024-11-24,0.0,0.0,0.0,-2000.0,-2000.0
266_20241125,266,2024-11-25,2024-12-01,0.0,0.0,0.0,-2000.0,-2000.0
266_20241202,266,2024-12-02,2024-12-08,0.0,0.0,0.0,-2000.0,-2000.0
266_20241209,266,2024-12-09,2024-12-15,0.0,0.0,0.0,-2000.0,-2000.0
266_20241216,266,2024-12-16,2024-12-22,0.0,0.0,0.0,-2000.0,-2000.0
266_20241223,266,2024-12-23,2024-12-29,0.0,0.0,0.0,-2000.0,-2000.0
266_20241230,266,2024-12-30,2025-01-05,0.0,0.0,0.0,-2000.0,-2000.0
266_20250106,266,2025-01-06,2025-01-12,0.0,0.0,0.0,-2000.0,-2000.0
266_20250113,266,2025-01-13,2025-01-19,0.0,0.0,0.0,-2000.0,-2000.0
266_20250120,266,2025-01-20,2025-01-26,0.0,0.0,0.0,-2000.0,-2000.0
266_20250127,266,2025-01-27,2025-02-02,0.0,0.0,0.0,-2000.0,-2000.0
266_20250203,266,2025-02-03,2025-02-09,0.0,0.0,0.0,-2000.0,-2000.0
266_20250210,266,2025-02-10,2025-02-16,0.0,0.0,0.0,-2000.0,-2000.0
266_20250217,266,2025-02-17,2025-02-23,45.35,13.78,0.0,-2000.0,-1968.43
266_20250224,266,2025-02-24,2025-03-02,0.0,0.0,0.0,-2000.0,-2000.0
266_20250303,266,2025-03-03,2025-03-09,0.0,0.0,0.0,-2000.0,-2000.0
266_20250310,266,2025-03-10,2025-03-16,67.32,21.21,0.0,-2000.0,-1953.89
266_20250317,266,2025-03-17,2025-03-23,0.0,0.0,0.0,-2000.0,-2000.0
266_20250324,266,2025-03-24,2025-03-30,0.0,0.0,0.0,-2000.0,-2000.0
266_20250331,266,2025-03-31,2025-04-06,147.39,18.88,0.0,-2000.0,-1871.4902
266_20250407,266,2025-04-07,2025-04-13,0.0,0.0,0.0,-2000.0,-2000.0
266_20250414,266,2025-04-14,2025-04-20,0.0,0.0,0.0,-2000.0,-2000.0
266_20250421,266,2025-04-21,2025-04-27,0.0,0.0,0.0,-2000.0,-2000.0
266_20250428,266,2025-04-28,2025-05-04,0.0,0.0,0.0,-2000.0,-2000.0
266_20250505,266,2025-05-05,2025-05-11,0.0,0.0,0.0,-2000.0,-2000.0
266_20250512,266,2025-05-12,2025-05-18,0.0,0.0,0.0,-2000.0,-2000.0
266_20250519,266,2025-05-19,2025-05-25,0.0,0.0,0.0,-2000.0,-2000.0
266_20250526,266,2025-05-26,2025-06-01,0.0,0.0,0.0,-2000.0,-2000.0
266_20250602,266,2025-06-02,2025-06-08,0.0,0.0,0.0,-2000.0,-2000.0
266_20250609,266,2025-06-09,2025-06-15,0.0,0.0,0.0,-2000.0,-2000.0
266_20250616,266,2025-06-16,2025-06-22,0.0,0.0,0.0,-2000.0,-2000.0
266_20250623,266,2025-06-23,2025-06-29,0.0,0.0,0.0,-2000.0,-2000.0
266_20250630,266,2025-06-30,2025-07-06,0.0,0.0,0.0,-2000.0,-2000.0
266_20250707,266,2025-07-07,2025-07-13,0.0,0.0,0.0,-2000.0,-2000.0
266_20250714,266,2025-07-14,2025-07-20,0.0,0.0,0.0,-2000.0,-2000.0
266_20250721,266,2025-07-21,2025-07-27,0.0,0.0,0.0,-2000.0,-2000.0
266_20250728,266,2025-07-28,2025-08-03,0.0,0.0,0.0,-2000.0,-2000.0
266_20250804,266,2025-08-04,2025-08-10,0.0,0.0,0.0,-2000.0,-2000.0
266_20250811,266,2025-08-11,2025-08-17,0.0,0.0,0.0,-2000.0,-2000.0
266_20250818,266,2025-08-18,2025-08-24,118.77,32.0,0.0,-2000.0,-1913.23
266_20250825,266,2025-08-25,2025-08-31,0.0,0.0,0.0,-2000.0,-2000.0
266_20250901,266,2025-09-01,2025-09-07,140.25,38.82,0.0,-2000.0,-1898.57
266_20250908,266,2025-09-08,2025-09-14,0.0,0.0,0.0,-2000.0,-2000.0
266_20250915,266,2025-09-15,2025-09-21,0.0,0.0,0.0,-2000.0,-2000.0
266_20250922,266,2025-09-22,2025-09-28,0.0,0.0,0.0,-2000.0,-2000.0
266_20250929,266,2025-09-29,2025-10-05,0.0,0.0,0.0,-2000.0,-2000.0
267_20240101,267,2024-01-01,2024-01-07,0.0,0.0,0.0,78.9,0.0
267_20240108,267,2024-01-08,2024-01-14,0.0,0.0,0.0,78.9,0.0
267_20240115,267,2024-01-15,2024-01-21,0.0,0.0,0.0,78.9,0.0
267_20240122,267,2024-01-22,2024-01-28,0.0,0.0,0.0,78.9,0.0
267_20240129,267,2024-01-29,2024-02-04,0.0,0.0,0.0,78.9,0.0
267_20240205,267,2024-02-05,2024-02-11,0.0,0.0,0.0,78.9,0.0
267_20240212,267,2024-02-12,2024-02-18,0.0,0.0,0.0,78.9,0.0
267_20240219,267,2024-02-19,2024-02-25,95.94,19.07,0.0,78.9,76.87
267_20240226,267,2024-02-26,2024-03-03,0.0,0.0,0.0,155.77,0.0
267_20240304,267,2024-03-04,2024-03-10,0.0,0.0,0.0,155.77,0.0
267_20240311,267,2024-03-11,2024-03-17,0.0,0.0,0.0,155.77,0.0
267_20240318,267,2024-03-18,2024-03-24,0.0,0.0,0.0,155.77,0.0
267_20240325,267,2024-03-25,2024-03-31,87.96,18.17,0.0,155.77,69.7899
267_20240401,267,2024-04-01,2024-04-07,0.0,0.0,0.0,225.56,0.0
267_20240408,267,2024-04-08,2024-04-14,273.93,37.21,0.0,225.56,236.72
267_20240415,267,2024-04-15,2024-04-21,128.59,15.52,0.0,462.28,113.0701
267_20240422,267,2024-04-22,2024-04-28,0.0,0.0,0.0,575.35,0.0
267_20240429,267,2024-04-29,2024-05-05,0.0,0.0,0.0,575.35,0.0
267_20240506,267,2024-05-06,2024-05-12,0.0,0.0,0.0,575.35,0.0
