invoice_id,item_type,amount
224_20240212,credits_due,-0.0
224_20240212,from_balance,106.01
224_20240212,total,0.0
224_20240219,sales,128.74
224_20240219,fees,-40.8
224_20240219,credits_due,-0.0
224_20240219,from_balance,106.01
224_20240219,total,87.94000000000001
224_20240226,sales,0.0
224_20240226,fees,-0.0
224_20240226,credits_due,-0.0
224_20240226,from_balance,193.95000000000002
224_20240226,total,0.0
224_20240304,sales,0.0
224_20240304,fees,-0.0
224_20240304,credits_due,-0.0
224_20240304,from_balance,193.95000000000002
224_20240304,total,0.0
224_20240311,sales,0.0
224_20240311,fees,-0.0
224_20240311,credits_due,-0.0
224_20240311,from_balance,193.95000000000002
224_20240311,total,0.0
224_20240318,sales,0.0
224_20240318,fees,-0.0
224_20240318,credits_due,-0.0
224_20240318,from_balance,193.95000000000002
224_20240318,total,0.0
224_20240325,sales,0.0
224_20240325,fees,-0.0
224_20240325,credits_due,-0.0
224_20240325,from_balance,193.95000000000002
224_20240325,total,0.0
224_20240401,sales,0.0
224_20240401,fees,-0.0
224_20240401,credits_due,-0.0
224_20240401,from_balance,193.95000000000002
224_20240401,total,0.0
224_20240408,sales,0.0
224_20240408,fees,-0.0
224_20240408,credits_due,-0.0
224_20240408,from_balance,193.95000000000002
224_20240408,total,0.0
224_20240415,sales,0.0
224_20240415,fees,-0.0
224_20240415,credits_due,-0.0
224_20240415,from_balance,193.95000000000002
224_20240415,total,0.0
224_20240422,sales,0.0
224_20240422,fees,-0.0
224_20240422,credits_due,-0.0
224_20240422,from_balance,193.95000000000002
224_20240422,total,0.0
224_20240429,sales,0.0
224_20240429,fees,-0.0
224_20240429,credits_due,-0.0
224_20240429,from_balance,193.95000000000002
224_20240429,total,0.0
224_20240506,sales,0.0
224_20240506,fees,-0.0
224_20240506,credits_due,-0.0
224_20240506,from_balance,193.95000000000002
224_20240506,total,0.0
224_20240513,sales,0.0
224_20240513,fees,-0.0
224_20240513,credits_due,-0.0
224_20240513,from_balance,193.95000000000002
224_20240513,total,0.0
224_20240520,sales,0.0
224_20240520,fees,-0.0
224_20240520,credits_due,-0.0
224_20240520,from_balance,193.95000000000002
224_20240520,total,0.0
224_20240527,sales,0.0
224_20240527,fees,-0.0
224_20240527,credits_due,-0.0
224_20240527,from_balance,193.95000000000002
224_20240527,total,0.0
224_20240603,sales,0.0
224_20240603,fees,-0.0
224_20240603,credits_due,-0.0
224_20240603,from_balance,193.95000000000002
224_20240603,total,0.0
224_20240610,sales,0.0
224_20240610,fees,-0.0
224_20240610,credits_due,-0.0
224_20240610,from_balance,193.95000000000002
224_20240610,total,0.0
224_20240617,sales,0.0
224_20240617,fees,-0.0
224_20240617,credits_due,-0.0
224_20240617,from_balance,193.95000000000002
224_20240617,total,0.0
224_20240624,sales,0.0
224_20240624,fees,-0.0
224_20240624,credits_due,-0.0
224_20240624,from_balance,193.95000000000002
224_20240624,total,0.0
224_20240701,sales,0.0
224_20240701,fees,-0.0
224_20240701,credits_due,-0.0
224_20240701,from_balance,193.95000000000002
224_20240701,total,0.0
224_20240708,sales,0.0
224_20240708,fees,-0.0
224_20240708,credits_due,-0.0
224_20240708,from_balance,193.95000000000002
224_20240708,total,0.0
224_20240715,sales,0.0
224_20240715,fees,-0.0
224_20240715,credits_due,-0.0
224_20240715,from_balance,193.95000000000002
224_20240715,total,0.0
224_20240722,sales,0.0
224_20240722,fees,-0.0
224_20240722,credits_due,-0.0
224_20240722,from_balance,193.95000000000002
224_20240722,total,0.0
224_20240729,sales,0.0
224_20240729,fees,-0.0
224_20240729,credits_due,-0.0
224_20240729,from_balance,193.95000000000002
224_20240729,total,0.0
224_20240805,sales,0.0
224_20240805,fees,-0.0
224_20240805,credits_due,-0.0
224_20240805,from_balance,193.95000000000002
224_20240805,total,0.0
224_20240812,sales,236.14
224_20240812,fees,-43.2
224_20240812,credits_due,-0.0
224_20240812,from_balance,193.95000000000002
224_20240812,total,192.94
224_20240819,sales,424.86
224_20240819,fees,-105.6
224_20240819,credits_due,-0.0
224_20240819,from_balance,386.89
224_20240819,total,319.26
224_20240826,sales,185.09
224_20240826,fees,-49.54
224_20240826,credits_due,-0.0
224_20240826,from_balance,706.15
224_20240826,total,135.55
224_20240902,sales,0.0
224_20240902,fees,-0.0
224_20240902,credits_due,-0.0
224_20240902,from_balance,841.7
224_20240902,total,0.0
224_20240909,sales,0.0
224_20240909,fees,-0.0
224_20240909,credits_due,-0.0
224_20240909,from_balance,841.7
224_20240909,total,0.0
224_20240916,sales,0.0
224_20240916,fees,-0.0
224_20240916,credits_due,-0.0
224_20240916,from_balance,841.7
224_20240916,total,0.0
224_20240923,sales,0.0
224_20240923,fees,-0.0
224_20240923,credits_due,-0.0
224_20240923,from_balance,841.7
224_20240923,total,0.0
224_20240930,sales,0.0
224_20240930,fees,-0.0
224_20240930,credits_due,-0.0
224_20240930,from_balance,841.7
224_20240930,total,0.0
224_20241007,sales,0.0
224_20241007,fees,-0.0
224_20241007,credits_due,-0.0
224_20241007,from_balance,841.7
224_20241007,total,0.0
224_20241014,sales,0.0
224_20241014,fees,-0.0
224_20241014,credits_due,-0.0
224_20241014,from_balance,841.7
224_20241014,total,0.0
224_20241021,sales,0.0
224_20241021,fees,-0.0
224_20241021,credits_due,-0.0
224_20241021,from_balance,841.7
224_20241021,total,0.0
224_20241028,sales,0.0
224_20241028,fees,-0.0
224_20241028,credits_due,-499.56
224_20241028,from_balance,841.7
224_20241028,total,-499.56
224_20241104,sales,0.0
224_20241104,fees,-0.0
224_20241104,credits_due,-0.0
224_20241104,from_balance,342.14000000000004
224_20241104,total,0.0
224_20241111,sales,0.0
224_20241111,fees,-0.0
224_20241111,credits_due,-0.0
224_20241111,from_balance,342.14000000000004
224_20241111,total,0.0
224_20241118,sales,53.4
224_20241118,fees,-10.35
224_20241118,credits_due,-0.0
224_20241118,from_balance,342.14000000000004
224_20241118,total,43.05
224_20241125,sales,0.0
224_20241125,fees,-0.0
224_20241125,credits_due,-0.0
224_20241125,from_balance,385.19000000000005
224_20241125,total,0.0
224_20241202,sales,0.0
224_20241202,fees,-0.0
224_20241202,credits_due,-0.0
224_20241202,from_balance,385.19000000000005
224_20241202,total,0.0
224_20241209,sales,0.0
224_20241209,fees,-0.0
224_20241209,credits_due,-0.0
224_20241209,from_balance,385.19000000000005
224_20241209,total,0.0
224_20241216,sales,0.0
224_20241216,fees,-0.0
224_20241216,credits_due,-0.0
224_20241216,from_balance,385.19000000000005
224_20241216,total,0.0
224_20241223,sales,0.0
224_20241223,fees,-0.0
224_20241223,credits_due,-0.0
224_20241223,from_balance,385.19000000000005
224_20241223,total,0.0
224_20241230,sales,0.0
224_20241230,fees,-0.0
224_20241230,credits_due,-0.0
224_20241230,from_balance,385.19000000000005
224_20241230,total,0.0
224_20250106,sales,0.0
224_20250106,fees,-0.0
224_20250106,credits_due,-0.0
224_20250106,from_balance,385.19000000000005
224_20250106,total,0.0
224_20250113,sales,0.0
224_20250113,fees,-0.0
224_20250113,credits_due,-0.0
224_20250113,from_balance,385.19000000000005
224_20250113,total,0.0
224_20250120,sales,22.23
224_20250120,fees,-7.43
224_20250120,credits_due,-0.0
224_20250120,from_balance,385.19000000000005
224_20250120,total,14.8
224_20250127,sales,0.0
224_20250127,fees,-0.0
224_20250127,credits_due,-0.0
224_20250127,from_balance,399.99000000000007
224_20250127,total,0.0
224_20250203,sales,133.36
224_20250203,fees,-37.15
224_20250203,credits_due,-0.0
224_20250203,from_balance,399.99000000000007
224_20250203,total,96.21000000000001
224_20250210,sales,546.8
224_20250210,fees,-65.74
224_20250210,credits_due,-0.0
224_20250210,from_balance,496.20000000000005
224_20250210,total,481.05995
224_20250217,sales,378.23
224_20250217,fees,-63.04
224_20250217,credits_due,-0.0
224_20250217,from_balance,977.26
224_20250217,total,315.19
224_20250224,sales,0.0
224_20250224,fees,-0.0
224_20250224,credits_due,-0.0
224_20250224,from_balance,1292.45
224_20250224,total,0.0
224_20250303,sales,0.0
224_20250303,fees,-0.0
224_20250303,credits_due,-0.0
224_20250303,from_balance,1292.45
224_20250303,total,0.0
224_20250310,sales,0.0
224_20250310,fees,-0.0
224_20250310,credits_due,-338.91
224_20250310,from_balance,1292.45
224_20250310,total,-338.91
224_20250317,sales,0.0
224_20250317,fees,-0.0
224_20250317,credits_due,-0.0
224_20250317,from_balance,953.54
224_20250317,total,0.0
224_20250324,sales,0.0
224_20250324,fees,-0.0
224_20250324,credits_due,-0.0
224_20250324,from_balance,953.54
224_20250324,total,0.0
224_20250331,sales,0.0
224_20250331,fees,-0.0
224_20250331,credits_due,-0.0
224_20250331,from_balance,953.54
224_20250331,total,0.0
224_20250407,sales,39.99
224_20250407,fees,-6.24
224_20250407,credits_due,-0.0
224_20250407,from_balance,953.54
224_20250407,total,33.75
224_20250414,sales,0.0
224_20250414,fees,-0.0
224_20250414,credits_due,-0.0
224_20250414,from_balance,987.29
224_20250414,total,0.0
224_20250421,sales,0.0
224_20250421,fees,-0.0
224_20250421,credits_due,-0.0
224_20250421,from_balance,987.29
224_20250421,total,0.0
224_20250428,sales,0.0
224_20250428,fees,-0.0
224_20250428,credits_due,-0.0
224_20250428,from_balance,987.29
224_20250428,total,0.0
224_20250505,sales,0.0
224_20250505,fees,-0.0
224_20250505,credits_due,-0.0
224_20250505,from_balance,987.29
224_20250505,total,0.0
224_20250512,sales,87.18
224_20250512,fees,-30.25
224_20250512,credits_due,-0.0
224_20250512,from_balance,987.29
224_20250512,total,56.93000000000001
224_20250519,sales,0.0
224_20250519,fees,-0.0
224_20250519,credits_due,-0.0
224_20250519,from_balance,1044.22
224_20250519,total,0.0
224_20250526,sales,0.0
224_20250526,fees,-0.0
224_20250526,credits_due,-0.0
224_20250526,from_balance,1044.22
224_20250526,total,0.0
224_20250602,sales,0.0
224_20250602,fees,-0.0
224_20250602,credits_due,-0.0
224_20250602,from_balance,1044.22
224_20250602,total,0.0
224_20250609,sales,0.0
224_20250609,fees,-0.0
224_20250609,credits_due,-0.0
224_20250609,from_balance,1044.22
224_20250609,total,0.0
224_20250616,sales,0.0
224_20250616,fees,-0.0
224_20250616,credits_due,-0.0
224_20250616,from_balance,1044.22
224_20250616,total,0.0
224_20250623,sales,0.0
224_20250623,fees,-0.0
224_20250623,credits_due,-0.0
224_20250623,from_balance,1044.22
224_20250623,total,0.0
224_20250630,sales,0.0
224_20250630,fees,-0.0
224_20250630,credits_due,-0.0
224_20250630,from_balance,1044.22
224_20250630,total,0.0
224_20250707,sales,0.0
224_20250707,fees,-0.0
224_20250707,credits_due,-0.0
224_20250707,from_balance,1044.22
224_20250707,total,0.0
224_20250714,sales,0.0
224_20250714,fees,-0.0
224_20250714,credits_due,-0.0
224_20250714,from_balance,1044.22
224_20250714,total,0.0
224_20250721,sales,0.0
224_20250721,fees,-0.0
224_20250721,credits_due,-0.0
224_20250721,from_balance,1044.22
224_20250721,total,0.0
224_20250728,sales,0.0
224_20250728,fees,-0.0
224_20250728,credits_due,-0.0
224_20250728,from_balance,1044.22
224_20250728,total,0.0
224_20250804,sales,0.0
224_20250804,fees,-0.0
224_20250804,credits_due,-0.0
224_20250804,from_balance,1044.22
224_20250804,total,0.0
224_20250811,sales,0.0
224_20250811,fees,-0.0
224_20250811,credits_due,-0.0
224_20250811,from_balance,1044.22
224_20250811,total,0.0
224_20250818,sales,0.0
224_20250818,fees,-0.0
224_20250818,credits_due,-0.0
224_20250818,from_balance,1044.22
224_20250818,total,0.0
224_20250825,sales,0.0
224_20250825,fees,-0.0
224_20250825,credits_due,-0.0
224_20250825,from_balance,1044.22
224_20250825,total,0.0
224_20250901,sales,0.0
224_20250901,fees,-0.0
224_20250901,credits_due,-0.0
224_20250901,from_balance,1044.22
224_20250901,total,0.0
224_20250908,sales,0.0
224_20250908,fees,-0.0
224_20250908,credits_due,-0.0
224_20250908,from_balance,1044.22
224_20250908,total,0.0
224_20250915,sales,0.0
224_20250915,fees,-0.0
224_20250915,credits_due,-0.0
224_20250915,from_balance,1044.22
224_20250915,total,0.0
224_20250922,sales,0.0
224_20250922,fees,-0.0
224_20250922,credits_due,-0.0
224_20250922,from_balance,1044.22
224_20250922,total,0.0
224_20250929,sales,0.0
224_20250929,fees,-0.0
224_20250929,credits_due,-0.0
224_20250929,from_balance,1044.22
224_20250929,total,0.0
225_20240101,sales,0.0
225_20240101,fees,-0.0
225_20240101,credits_due,-0.0
225_20240101,from_balance,94.08
225_20240101,total,0.0
225_20240108,sales,0.0
225_20240108,fees,-0.0
225_20240108,credits_due,-0.0
225_20240108,from_balance,94.08
225_20240108,total,0.0
225_20240115,sales,0.0
225_20240115,fees,-0.0
225_20240115,credits_due,-0.0
225_20240115,from_balance,94.08
225_20240115,total,0.0
225_20240122,sales,0.0
225_20240122,fees,-0.0
225_20240122,credits_due,-0.0
225_20240122,from_balance,94.08
225_20240122,total,0.0
225_20240129,sales,0.0
225_20240129,fees,-0.0
225_20240129,credits_due,-0.0
225_20240129,from_balance,94.08
225_20240129,total,0.0
225_20240205,sales,0.0
225_20240205,fees,-0.0
225_20240205,credits_due,-0.0
225_20240205,from_balance,94.08
225_20240205,total,0.0
225_20240212,sales,0.0
225_20240212,fees,-0.0
225_20240212,credits_due,-0.0
225_20240212,from_balance,94.08
225_20240212,total,0.0
225_20240219,sales,0.0
225_20240219,fees,-0.0
225_20240219,credits_due,-0.0
225_20240219,from_balance,94.08
225_20240219,total,0.0
225_20240226,sales,0.0
225_20240226,fees,-0.0
225_20240226,credits_due,-0.0
225_20240226,from_balance,94.08
225_20240226,total,0.0
225_20240304,sales,0.0
225_20240304,fees,-0.0
225_20240304,credits_due,-0.0
225_20240304,from_balance,94.08
225_20240304,total,0.0
225_20240311,sales,0.0
225_20240311,fees,-0.0
225_20240311,credits_due,-0.0
225_20240311,from_balance,94.08
225_20240311,total,0.0
225_20240318,sales,0.0
225_20240318,fees,-0.0
225_20240318,credits_due,-0.0
225_20240318,from_balance,94.08
225_20240318,total,0.0
225_20240325,sales,0.0
225_20240325,fees,-0.0
225_20240325,credits_due,-0.0
225_20240325,from_balance,94.08
225_20240325,total,0.0
225_20240401,sales,0.0
225_20240401,fees,-0.0
225_20240401,credits_due,-0.0
225_20240401,from_balance,94.08
225_20240401,total,0.0
225_20240408,sales,0.0
225_20240408,fees,-0.0
225_20240408,credits_due,-0.0
225_20240408,from_balance,94.08
225_20240408,total,0.0
225_20240415,sales,75.2
225_20240415,fees,-19.6
225_20240415,credits_due,-0.0
225_20240415,from_balance,94.08
225_20240415,total,55.6
225_20240422,sales,203.66
225_20240422,fees,-56.98
225_20240422,credits_due,-0.0
225_20240422,from_balance,149.68
225_20240422,total,146.68
225_20240429,sales,299.56
225_20240429,fees,-101.94
225_20240429,credits_due,-0.0
225_20240429,from_balance,296.36
225_20240429,total,197.62
225_20240506,sales,303.3
225_20240506,fees,-101.48
225_20240506,credits_due,-0.0
225_20240506,from_balance,493.98
225_20240506,total,201.82
225_20240513,sales,476.64000000000004
225_20240513,fees,-89.36
225_20240513,credits_due,-0.0
225_20240513,from_balance,695.8
225_20240513,total,387.28000000000003
225_20240520,sales,0.0
225_20240520,fees,-0.0
225_20240520,credits_due,-0.0
225_20240520,from_balance,1083.08
225_20240520,total,0.0
225_20240527,sales,0.0
225_20240527,fees,-0.0
225_20240527,credits_due,-499.14
225_20240527,from_balance,1083.08
225_20240527,total,-499.14
225_20240603,sales,0.0
225_20240603,fees,-0.0
225_20240603,credits_due,-0.0
225_20240603,from_balance,583.9399
225_20240603,total,0.0
225_20240610,sales,0.0
225_20240610,fees,-0.0
225_20240610,credits_due,-0.0
225_20240610,from_balance,583.9399
225_20240610,total,0.0
225_20240617,sales,0.0
225_20240617,fees,-0.0
225_20240617,credits_due,-0.0
225_20240617,from_balance,583.9399
225_20240617,total,0.0
225_20240624,sales,0.0
225_20240624,fees,-0.0
225_20240624,credits_due,-0.0
225_20240624,from_balance,583.9399
225_20240624,total,0.0
225_20240701,sales,0.0
225_20240701,fees,-0.0
225_20240701,credits_due,-0.0
225_20240701,from_balance,583.9399
225_20240701,total,0.0
225_20240708,sales,0.0
225_20240708,fees,-0.0
225_20240708,credits_due,-0.0
225_20240708,from_balance,583.9399
225_20240708,total,0.0
225_20240715,sales,0.0
225_20240715,fees,-0.0
225_20240715,credits_due,-0.0
225_20240715,from_balance,583.9399
225_20240715,total,0.0
225_20240722,sales,0.0
225_20240722,fees,-0.0
225_20240722,credits_due,-0.0
225_20240722,from_balance,583.9399
225_20240722,total,0.0
225_20240729,sales,0.0
225_20240729,fees,-0.0
225_20240729,credits_due,-0.0
225_20240729,from_balance,583.9399
225_20240729,total,0.0
225_20240805,sales,0.0
225_20240805,fees,-0.0
225_20240805,credits_due,-0.0
225_20240805,from_balance,583.9399
225_20240805,total,0.0
225_20240812,sales,0.0
225_20240812,fees,-0.0
225_20240812,credits_due,-0.0
225_20240812,from_balance,583.9399
225_20240812,total,0.0
225_20240819,sales,0.0
225_20240819,fees,-0.0
225_20240819,credits_due,-0.0
225_20240819,from_balance,583.9399
225_20240819,total,0.0
225_20240826,sales,0.0
225_20240826,fees,-0.0
225_20240826,credits_due,-0.0
225_20240826,from_balance,583.9399
225_20240826,total,0.0
225_20240902,sales,0.0
225_20240902,fees,-0.0
225_20240902,credits_due,-0.0
225_20240902,from_balance,583.9399
225_20240902,total,0.0
225_20240909,sales,40.49
225_20240909,fees,-13.5
225_20240909,credits_due,-0.0
225_20240909,from_balance,583.9399
225_20240909,total,26.990000000000002
225_20240916,sales,0.0
225_20240916,fees,-0.0
225_20240916,credits_due,-0.0
225_20240916,from_balance,610.93
225_20240916,total,0.0
225_20240923,sales,0.0
225_20240923,fees,-0.0
225_20240923,credits_due,-0.0
225_20240923,from_balance,610.93
225_20240923,total,0.0
225_20240930,sales,0.0
225_20240930,fees,-0.0
225_20240930,credits_due,-0.0
225_20240930,from_balance,610.93
225_20240930,total,0.0
225_20241007,sales,0.0
225_20241007,fees,-0.0
225_20241007,credits_due,-0.0
225_20241007,from_balance,610.93
225_20241007,total,0.0
225_20241014,sales,0.0
225_20241014,fees,-0.0
225_20241014,credits_due,-0.0
225_20241014,from_balance,610.93
225_20241014,total,0.0
225_20241021,sales,0.0
225_20241021,fees,-0.0
225_20241021,credits_due,-0.0
225_20241021,from_balance,610.93
225_20241021,total,0.0
225_20241028,sales,0.0
225_20241028,fees,-0.0
225_20241028,credits_due,-0.0
225_20241028,from_balance,610.93
225_20241028,total,0.0
225_20241104,sales,224.78
225_20241104,fees,-68.08
225_20241104,credits_due,-0.0
225_20241104,from_balance,610.93
225_20241104,total,156.7
225_20241111,sales,0.0
225_20241111,fees,-0.0
225_20241111,credits_due,-0.0
225_20241111,from_balance,767.6299
225_20241111,total,0.0
225_20241118,sales,0.0
225_20241118,fees,-0.0
225_20241118,credits_due,-0.0
225_20241118,from_balance,767.6299
225_20241118,total,0.0
225_20241125,sales,0.0
225_20241125,fees,-0.0
225_20241125,credits_due,-0.0
225_20241125,from_balance,767.6299
225_20241125,total,0.0
225_20241202,sales,0.0
225_20241202,fees,-0.0
225_20241202,credits_due,-0.0
225_20241202,from_balance,767.6299
225_20241202,total,0.0
225_20241209,sales,0.0
225_20241209,fees,-0.0
225_20241209,credits_due,-0.0
225_20241209,from_balance,767.6299
225_20241209,total,0.0
225_20241216,sales,0.0
225_20241216,fees,-0.0
225_20241216,credits_due,-0.0
225_20241216,from_balance,767.6299
225_20241216,total,0.0
225_20241223,sales,51.53
225_20241223,fees,-13.15
225_20241223,credits_due,-0.0
225_20241223,from_balance,767.6299
225_20241223,total,38.38
225_20241230,sales,0.0
225_20241230,fees,-0.0
225_20241230,credits_due,-0.0
225_20241230,from_balance,806.0099
225_20241230,total,0.0
225_20250106,sales,0.0
225_20250106,fees,-0.0
225_20250106,credits_due,-0.0
225_20250106,from_balance,806.0099
225_20250106,total,0.0
225_20250113,sales,66.56
225_20250113,fees,-7.73
225_20250113,credits_due,-0.0
225_20250113,from_balance,806.0099
225_20250113,total,58.83
225_20250120,sales,66.56
225_20250120,fees,-20.12
225_20250120,credits_due,-0.0
225_20250120,from_balance,864.8399
225_20250120,total,46.44
225_20250127,sales,0.0
225_20250127,fees,-0.0
225_20250127,credits_due,-0.0
225_20250127,from_balance,911.28
225_20250127,total,0.0
225_20250203,sales,0.0
225_20250203,fees,-0.0
225_20250203,credits_due,-0.0
225_20250203,from_balance,911.28
225_20250203,total,0.0
225_20250210,sales,21.29
225_20250210,fees,-3.32
225_20250210,credits_due,-0.0
225_20250210,from_balance,911.28
225_20250210,total,17.97
225_20250217,sales,645.18
225_20250217,fees,-68.71
225_20250217,credits_due,-0.0
225_20250217,from_balance,929.25
225_20250217,total,576.4699
225_20250224,sales,0.0
225_20250224,fees,-0.0
225_20250224,credits_due,-0.0
225_20250224,from_balance,1505.7198
225_20250224,total,0.0
225_20250303,sales,0.0
225_20250303,fees,-0.0
225_20250303,credits_due,-0.0
225_20250303,from_balance,1505.7198
225_20250303,total,0.0
225_20250310,sales,0.0
225_20250310,fees,-0.0
225_20250310,credits_due,-0.0
225_20250310,from_balance,1505.7198
225_20250310,total,0.0
225_20250317,sales,0.0
225_20250317,fees,-0.0
225_20250317,credits_due,-0.0
225_20250317,from_balance,1505.7198
225_20250317,total,0.0
225_20250324,sales,86.49
225_20250324,fees,-20.68
225_20250324,credits_due,-0.0
225_20250324,from_balance,1505.7198
225_20250324,total,65.81
225_20250331,sales,0.0
225_20250331,fees,-0.0
225_20250331,credits_due,-0.0
225_20250331,from_balance,1571.5297
225_20250331,total,0.0
225_20250407,sales,0.0
225_20250407,fees,-0.0
225_20250407,credits_due,-0.0
225_20250407,from_balance,1571.5297
225_20250407,total,0.0
225_20250414,sales,0.0
225_20250414,fees,-0.0
225_20250414,credits_due,-0.0
225_20250414,from_balance,1571.5297
225_20250414,total,0.0
225_20250421,sales,0.0
225_20250421,fees,-0.0
225_20250421,credits_due,-0.0
225_20250421,from_balance,1571.5297
225_20250421,total,0.0
225_20250428,sales,20.79
225_20250428,fees,-2.24
225_20250428,credits_due,-0.0
225_20250428,from_balance,1571.5297
225_20250428,total,18.549997
225_20250505,sales,0.0
225_20250505,fees,-0.0
225_20250505,credits_due,-0.0
225_20250505,from_balance,1590.0797
225_20250505,total,0.0
225_20250512,sales,0.0
225_20250512,fees,-0.0
225_20250512,credits_due,-0.0
225_20250512,from_balance,1590.0797
225_20250512,total,0.0
225_20250519,sales,0.0
225_20250519,fees,-0.0
225_20250519,credits_due,-0.0
225_20250519,from_balance,1590.0797
225_20250519,total,0.0
225_20250526,sales,0.0
225_20250526,fees,-0.0
225_20250526,credits_due,-0.0
225_20250526,from_balance,1590.0797
225_20250526,total,0.0
225_20250602,sales,0.0
225_20250602,fees,-0.0
225_20250602,credits_due,-0.0
225_20250602,from_balance,1590.0797
225_20250602,total,0.0
225_20250609,sales,0.0
225_20250609,fees,-0.0
225_20250609,credits_due,-0.0
225_20250609,from_balance,1590.0797
225_20250609,total,0.0
225_20250616,sales,60.64
225_20250616,fees,-17.28
225_20250616,credits_due,-0.0
225_20250616,from_balance,1590.0797
225_20250616,total,43.36
225_20250623,sales,0.0
225_20250623,fees,-0.0
225_20250623,credits_due,-0.0
225_20250623,from_balance,1633.4396
225_20250623,total,0.0
225_20250630,sales,0.0
225_20250630,fees,-0.0
225_20250630,credits_due,-0.0
225_20250630,from_balance,1633.4396
225_20250630,total,0.0
225_20250707,sales,0.0
225_20250707,fees,-0.0
225_20250707,credits_due,-0.0
225_20250707,from_balance,1633.4396
225_20250707,total,0.0
225_20250714,sales,0.0
225_20250714,fees,-0.0
225_20250714,credits_due,-0.0
225_20250714,from_balance,1633.4396
225_20250714,total,0.0
225_20250721,sales,0.0
225_20250721,fees,-0.0
225_20250721,credits_due,-0.0
225_20250721,from_balance,1633.4396
225_20250721,total,0.0
225_20250728,sales,0.0
225_20250728,fees,-0.0
225_20250728,credits_due,-0.0
225_20250728,from_balance,1633.4396
225_20250728,total,0.0
225_20250804,sales,0.0
225_20250804,fees,-0.0
225_20250804,credits_due,-0.0
225_20250804,from_balance,1633.4396
225_20250804,total,0.0
225_20250811,sales,0.0
225_20250811,fees,-0.0
225_20250811,credits_due,-0.0
225_20250811,from_balance,1633.4396
225_20250811,total,0.0
225_20250818,sales,0.0
225_20250818,fees,-0.0
225_20250818,credits_due,-0.0
225_20250818,from_balance,1633.4396
225_20250818,total,0.0
225_20250825,sales,0.0
225_20250825,fees,-0.0
225_20250825,credits_due,-0.0
225_20250825,from_balance,1633.4396
225_20250825,total,0.0
225_20250901,sales,0.0
225_20250901,fees,-0.0
225_20250901,credits_due,-0.0
225_20250901,from_balance,1633.4396
225_20250901,total,0.0
225_20250908,sales,55.45
225_20250908,fees,-16.88
225_20250908,credits_due,-0.0
225_20250908,from_balance,1633.4396
225_20250908,total,38.57000000000001
225_20250915,sales,0.0
225_20250915,fees,-0.0
225_20250915,credits_due,-0.0
225_20250915,from_balance,1672.0095
225_20250915,total,0.0
225_20250922,sales,0.0
225_20250922,fees,-0.0
225_20250922,credits_due,-0.0
225_20250922,from_balance,1672.0095
225_20250922,total,0.0
225_20250929,sales,0.0
225_20250929,fees,-0.0
225_20250929,credits_due,-0.0
225_20250929,from_balance,1672.0095
225_20250929,total,0.0
226_20240101,sales,0.0
226_20240101,fees,-0.0
226_20240101,credits_due,-0.0
226_20240101,from_balance,295.51
226_20240101,total,0.0
226_20240108,sales,38.59
226_20240108,fees,-11.9
226_20240108,credits_due,-0.0
226_20240108,from_balance,295.51
226_20240108,total,26.690000000000005
226_20240115,sales,0.0
226_20240115,fees,-0.0
226_20240115,credits_due,-0.0
226_20240115,from_balance,322.2
226_20240115,total,0.0
226_20240122,sales,0.0
226_20240122,fees,-0.0
226_20240122,credits_due,-0.0
226_20240122,from_balance,322.2
226_20240122,total,0.0
226_20240129,sales,0.0
226_20240129,fees,-0.0
226_20240129,credits_due,-0.0
226_20240129,from_balance,322.2
226_20240129,total,0.0
226_20240205,sales,0.0
226_20240205,fees,-0.0
226_20240205,credits_due,-0.0
226_20240205,from_balance,322.2
226_20240205,total,0.0
226_20240212,sales,0.0
226_20240212,fees,-0.0
226_20240212,credits_due,-0.0
226_20240212,from_balance,322.2
226_20240212,total,0.0
226_20240219,sales,0.0
226_20240219,fees,-0.0
226_20240219,credits_due,-0.0
226_20240219,from_balance,322.2
226_20240219,total,0.0
226_20240226,sales,135.6
226_20240226,fees,-41.16
226_20240226,credits_due,-0.0
226_20240226,from_balance,322.2
226_20240226,total,94.44
226_20240304,sales,0.0
226_20240304,fees,-0.0
226_20240304,credits_due,-0.0
226_20240304,from_balance,416.64
226_20240304,total,0.0
226_20240311,sales,0.0
226_20240311,fees,-0.0
226_20240311,credits_due,-0.0
226_20240311,from_balance,416.64
226_20240311,total,0.0
226_20240318,sales,0.0
226_20240318,fees,-0.0
226_20240318,credits_due,-0.0
226_20240318,from_balance,416.64
226_20240318,total,0.0
226_20240325,sales,0.0
226_20240325,fees,-0.0
226_20240325,credits_due,-0.0
226_20240325,from_balance,416.64
226_20240325,total,0.0
226_20240401,sales,43.63
226_20240401,fees,-12.56
226_20240401,credits_due,-0.0
226_20240401,from_balance,416.64
226_20240401,total,31.07
226_20240408,sales,0.0
226_20240408,fees,-0.0
226_20240408,credits_due,-0.0
226_20240408,from_balance,447.71
226_20240408,total,0.0
226_20240415,sales,159.21
226_20240415,fees,-21.71
226_20240415,credits_due,-0.0
226_20240415,from_balance,447.71
226_20240415,total,137.5
226_20240422,sales,0.0
226_20240422,fees,-0.0
226_20240422,credits_due,-0.0
226_20240422,from_balance,585.21
226_20240422,total,0.0
226_20240429,sales,0.0
226_20240429,fees,-0.0
226_20240429,credits_due,-0.0
