lead_id,seller_id,created_at,amount,status,shipping_status,tracking_number
13820,230,2024-06-26 11:12:53.190109,69.45,Confirmed,Shipped,TRK202406266269
13821,64,2024-12-27 18:42:11.156196,84.25,Contacted,Pending,
13822,143,2024-10-09 10:07:56.854355,67.54,Cancelled,Pending,
13823,208,2025-01-25 18:18:29.161011,66.22,Confirmed,Shipped,TRK202501252814
13824,173,2025-08-10 10:43:55.264106,22.82,New,Pending,
13825,174,2024-08-22 08:41:06.913798,86.46,Confirmed,Shipped,TRK202408224088
13826,138,2025-02-23 09:29:50.930341,20.12,Confirmed,Shipped,TRK202502236991
13827,71,2024-07-29 19:40:50.236832,15.55,Confirmed,Shipped,TRK202407291001
13828,258,2025-01-03 22:36:42.920457,143.27,Confirmed,Shipped,TRK202501036195
13829,285,2025-05-14 05:54:03.807567,131.36,Confirmed,Shipped,TRK202505143460
13830,65,2025-06-26 23:13:04.715043,64.07,New,Pending,
13831,100,2024-11-07 08:14:40.843256,43.33,Cancelled,Pending,
13832,267,2024-07-20 11:39:09.910968,98.02,Confirmed,Delivered,TRK202407204296
13833,13,2025-08-01 22:13:03.678614,32.12,Confirmed,Shipped,TRK202508015784
13834,149,2024-03-17 21:53:20.020221,112.42,Confirmed,Delivered,TRK202403171950
13835,300,2024-05-05 00:04:14.504668,17.42,Confirmed,Delivered,TRK202405055215
13836,37,2024-10-15 09:27:59.855632,22.93,Cancelled,Pending,
13837,70,2024-08-07 08:25:09.731621,141.43,Contacted,Pending,
13838,61,2024-11-17 20:41:13.791552,116.64,Confirmed,Shipped,TRK202411179145
13839,63,2024-10-26 20:56:10.054387,22.91,Confirmed,Delivered,TRK202410267484
13840,13,2025-08-01 22:13:03.678614,79.84,Confirmed,Shipped,TRK202508017554
13841,121,2025-03-16 21:28:59.205759,24.97,Contacted,Pending,
13842,219,2025-06-15 04:05:16.945346,12.46,Confirmed,Delivered,TRK202506151061
13843,147,2025-07-19 18:37:49.091034,24.16,Contacted,Pending,
13844,248,2024-09-25 02:38:22.074574,29.34,Confirmed,Delivered,TRK202409257408
13845,204,2024-09-10 19:57:33.747803,130.81,Cancelled,Pending,
13846,139,2025-01-26 05:58:00.041115,145.39,Confirmed,Delivered,TRK202501267382
13847,31,2024-01-09 07:31:32.960639,112.75,Confirmed,Shipped,TRK202401097828
13848,156,2025-05-14 01:59:27.325424,119.56,Confirmed,Pending,TRK202505149611
13849,56,2025-07-15 18:27:50.222416,10.58,Cancelled,Pending,
13850,266,2025-01-31 08:57:50.283935,129.55,New,Pending,
13851,242,2024-06-25 08:49:25.831098,20.08,Confirmed,Shipped,TRK202406258197
13852,22,2024-01-28 10:46:34.456711,41.14,Contacted,Pending,
13853,182,2025-06-25 16:16:51.087801,56.7,Confirmed,Delivered,TRK202506258337
13854,239,2025-04-07 15:43:32.189147,17.97,Confirmed,Delivered,TRK202504075890
13855,160,2025-09-17 01:04:10.065374,132.58,Contacted,Pending,
13856,167,2025-01-03 01:44:51.219613,64.84,New,Pending,
13857,165,2025-02-24 22:14:05.611425,32.72,Confirmed,Returned,TRK202502248248
13858,139,2024-02-10 00:52:37.869764,85.09,Confirmed,Delivered,TRK202402108477
13859,176,2025-07-26 01:05:58.379890,16.79,Contacted,Pending,
13860,284,2024-05-07 23:33:36.708708,127.1,Contacted,Pending,
13861,231,2025-01-17 21:55:44.651601,43.23,Confirmed,Shipped,TRK202501171632
13862,73,2025-04-15 23:16:53.881783,128.91,Confirmed,Returned,TRK202504153832
13863,163,2024-08-24 02:02:59.062854,83.11,Confirmed,Delivered,TRK202408242248
13864,99,2024-10-17 16:49:22.250709,142.8,Confirmed,Delivered,TRK202410176979
13865,127,2024-10-24 04:36:28.476235,55.26,Confirmed,Shipped,TRK202410244032
13866,182,2025-02-21 18:31:03.777056,113.45,Cancelled,Pending,
13867,137,2024-08-17 10:17:14.205031,48.86,Confirmed,Shipped,TRK202408179617
13868,4,2024-03-23 00:37:29.834201,142.24,Confirmed,Delivered,TRK202403231784
13869,94,2024-07-30 17:42:13.927813,122.29,Confirmed,Shipped,TRK202407307748
13870,232,2024-09-01 10:34:39.940224,77.57,New,Pending,
13871,253,2024-12-05 12:23:39.149582,67.5,Confirmed,Shipped,TRK202412053681
13872,170,2024-01-21 19:07:32.219901,133.91,Confirmed,Returned,TRK202401212624
13873,274,2025-07-16 23:42:19.321125,28.98,Confirmed,Returned,TRK202507161664
13874,241,2025-07-20 23:30:01.330580,100.84,Confirmed,Shipped,TRK202507207450
13875,74,2025-04-17 17:05:32.616769,135.91,Contacted,Pending,
13876,58,2024-06-19 23:24:54.944350,36.29,Confirmed,Delivered,TRK202406198420
13877,36,2024-10-24 09:52:56.831376,148.01,Contacted,Pending,
13878,191,2025-08-14 08:50:17.507388,22.96,Confirmed,Shipped,TRK202508144910
13879,287,2024-03-20 11:05:30.117151,67.96,Confirmed,Shipped,TRK202403207025
13880,169,2025-07-03 21:40:53.352027,130.44,Confirmed,Shipped,TRK202507034207
13881,155,2025-09-27 22:04:23.117213,135.81,Contacted,Pending,
13882,157,2024-05-14 05:31:26.173167,136.56,New,Pending,
13883,52,2024-05-23 01:17:34.248923,71.56,Confirmed,Delivered,TRK202405231073
13884,35,2025-06-26 09:22:28.593970,53.52,Confirmed,Shipped,TRK202506261196
13885,141,2024-03-26 07:26:08.850842,69.74,Confirmed,Delivered,TRK202403269233
13886,201,2025-03-15 20:41:17.322955,94.81,Confirmed,Shipped,TRK202503159462
13887,227,2024-04-05 15:47:44.510566,102.27,Confirmed,Shipped,TRK202404055275
13888,247,2024-09-11 16:36:06.131820,132.96,Confirmed,Pending,TRK202409111428
13889,228,2024-11-21 21:28:43.144472,52.14,Confirmed,Shipped,TRK202411217355
13890,158,2025-06-21 19:02:47.012487,16.54,Confirmed,Shipped,TRK202506216888
13891,148,2024-03-31 12:59:01.395232,35.68,Confirmed,Shipped,TRK202403317609
13892,255,2024-09-22 16:27:51.296011,15.76,Confirmed,Shipped,TRK202409224578
13893,125,2025-03-06 11:39:29.246805,80.61,Contacted,Pending,
13894,284,2024-08-22 03:44:52.305914,76.18,Contacted,Pending,
13895,50,2025-01-10 13:51:20.289462,64.65,Confirmed,Shipped,TRK202501101414
13896,143,2025-06-21 05:15:42.266279,132.3,Contacted,Pending,
13897,270,2024-04-02 12:21:01.963646,133.59,New,Pending,
13898,278,2024-06-28 02:17:55.513133,48.64,Confirmed,Shipped,TRK202406288281
13899,274,2025-04-12 23:00:14.567250,23.27,Contacted,Pending,
13900,50,2025-04-04 17:48:58.284673,118.62,Confirmed,Returned,TRK202504041905
13901,182,2025-04-18 04:28:41.107762,28.46,New,Pending,
13902,20,2024-03-26 18:39:56.073614,65.62,Confirmed,Shipped,TRK202403261787
13903,139,2025-01-04 19:09:43.090162,134.57,Contacted,Pending,
13904,183,2025-01-22 07:15:39.696270,129.44,Confirmed,Delivered,TRK202501227764
13905,133,2024-10-01 04:53:57.913690,134.34,Confirmed,Returned,TRK202410012814
13906,219,2025-06-01 04:05:16.945346,27.03,Confirmed,Shipped,TRK202506011713
13907,257,2025-01-31 18:23:16.340964,127.59,Confirmed,Delivered,TRK202501312875
13908,210,2024-04-30 17:32:21.103453,142.22,New,Pending,
13909,94,2025-03-07 23:22:28.539360,117.13,Cancelled,Pending,
13910,13,2025-08-09 22:13:03.678614,17.12,Confirmed,Returned,TRK202508091761
13911,169,2025-07-27 02:00:39.183980,100.8,New,Pending,
13912,65,2025-09-01 14:02:52.191426,85.17,Confirmed,Shipped,TRK202509013142
13913,64,2025-07-04 05:34:12.282581,31.33,Contacted,Pending,
13914,154,2024-10-23 03:32:34.663135,119.28,Contacted,Pending,
13915,14,2024-01-13 04:50:08.648101,112.78,Contacted,Pending,
13916,124,2024-12-22 00:41:36.327893,47.05,Confirmed,Shipped,TRK202412222779
13917,21,2024-04-24 23:51:44.300475,96.24,Contacted,Pending,
13918,181,2024-11-02 08:39:56.685446,146.95,Confirmed,Shipped,TRK202411024099
13919,211,2025-07-15 18:28:08.304803,132.31,Confirmed,Shipped,TRK202507156395
13920,288,2024-10-07 03:08:12.670656,108.29,Confirmed,Shipped,TRK202410077811
13921,91,2025-07-08 11:32:44.542053,89.54,Confirmed,Shipped,TRK202507086301
13922,251,2024-03-18 09:07:01.131862,36.28,Confirmed,Shipped,TRK202403183416
13923,251,2024-10-24 22:34:16.438767,34.55,Confirmed,Shipped,TRK202410249045
13924,215,2025-07-09 04:40:40.843668,115.58,Contacted,Pending,
13925,119,2025-05-26 09:50:35.412439,76.48,Confirmed,Shipped,TRK202505262627
13926,28,2025-01-16 13:47:18.984505,13.27,Confirmed,Shipped,TRK202501165905
13927,15,2024-01-09 04:36:49.789324,113.23,Confirmed,Returned,TRK202401099659
13928,77,2025-03-03 04:17:37.044199,107.74,Confirmed,Shipped,TRK202503031349
13929,77,2024-03-11 00:54:41.085396,49.13,Confirmed,Shipped,TRK202403113106
13930,129,2025-04-26 21:10:01.522404,103.7,Contacted,Pending,
13931,185,2024-09-03 05:16:50.799455,45.12,New,Pending,
13932,148,2024-04-06 12:59:01.395232,133.12,New,Pending,
13933,47,2024-05-12 06:14:54.434770,13.48,Contacted,Pending,
13934,284,2024-02-10 18:53:53.904773,21.66,Confirmed,Delivered,TRK202402107307
13935,52,2025-08-11 23:21:18.058396,47.09,Confirmed,Shipped,TRK202508116146
13936,123,2024-12-15 16:42:14.339479,131.68,Contacted,Pending,
13937,278,2024-07-04 02:17:55.513133,93.52,Confirmed,Shipped,TRK202407041609
13938,29,2024-04-06 19:27:25.249992,28.07,Confirmed,Shipped,TRK202404069307
13939,125,2025-02-12 17:03:20.076866,60.85,Confirmed,Delivered,TRK202502125123
13940,105,2025-09-03 06:03:24.595214,117.13,Cancelled,Pending,
13941,108,2024-09-07 17:28:12.786041,39.72,Contacted,Pending,
13942,104,2025-07-01 06:45:02.663334,96.34,Confirmed,Shipped,TRK202507019087
13943,219,2024-06-29 16:49:45.460920,17.22,New,Pending,
13944,23,2025-03-19 08:56:53.450387,25.04,Contacted,Pending,
13945,93,2024-06-11 17:34:04.655572,27.75,Contacted,Pending,
13946,156,2025-07-10 00:16:46.396873,63.33,Confirmed,Delivered,TRK202507106118
13947,7,2024-12-19 03:59:32.919173,136.57,Confirmed,Shipped,TRK202412191130
13948,96,2025-04-17 22:10:21.528925,140.12,Confirmed,Returned,TRK202504173311
13949,187,2024-02-10 20:30:14.902928,119.35,New,Pending,
13950,182,2025-06-24 03:26:25.439158,29.03,Confirmed,Shipped,TRK202506247336
13951,297,2025-01-30 12:44:28.581668,105.6,Contacted,Pending,
13952,220,2024-03-12 10:42:27.774401,97.6,Contacted,Pending,
13953,187,2024-03-06 12:28:39.268232,80.93,Confirmed,Pending,TRK202403064752
13954,296,2025-05-09 03:47:49.937214,132.54,Confirmed,Pending,TRK202505095664
13955,89,2025-01-30 14:21:39.954822,73.67,Confirmed,Shipped,TRK202501308968
13956,11,2024-04-06 13:12:53.379046,37.27,New,Pending,
13957,276,2025-05-07 07:06:46.444182,119.28,Confirmed,Shipped,TRK202505078477
13958,114,2025-08-09 09:31:31.313176,15.38,Confirmed,Shipped,TRK202508094704
13959,219,2024-07-01 16:49:45.460920,63.17,Confirmed,Returned,TRK202407015140
13960,195,2025-03-26 19:34:31.279819,72.74,Confirmed,Delivered,TRK202503262870
13961,292,2024-05-27 19:45:04.550667,84.03,Contacted,Pending,
13962,138,2025-06-09 05:27:36.722126,63.83,Confirmed,Pending,TRK202506096442
13963,58,2024-02-23 01:42:59.580631,110.8,Confirmed,Shipped,TRK202402238355
13964,27,2025-09-05 20:58:36.492776,71.25,Contacted,Pending,
13965,122,2024-12-16 04:06:41.028220,64.85,Confirmed,Shipped,TRK202412164722
13966,59,2024-01-21 11:33:43.904870,128.51,Contacted,Pending,
13967,290,2025-08-12 04:22:27.665975,98.82,Cancelled,Pending,
13968,35,2024-12-08 22:47:29.244371,130.43,Cancelled,Pending,
13969,179,2024-04-19 11:50:34.678544,24.88,Confirmed,Returned,TRK202404193159
13970,34,2024-11-10 22:54:15.187672,144.51,Contacted,Pending,
13971,8,2024-03-22 15:19:30.978906,15.46,Confirmed,Shipped,TRK202403224678
13972,171,2025-03-30 00:21:12.226149,13.45,New,Pending,
13973,262,2024-07-26 14:23:07.426280,101.85,Contacted,Pending,
13974,124,2024-08-17 12:16:33.381911,105.48,Confirmed,Pending,TRK202408173692
13975,229,2025-01-21 05:57:39.635039,145.24,New,Pending,
13976,282,2025-02-25 23:53:48.420223,115.56,Contacted,Pending,
13977,127,2024-11-27 10:44:04.421195,18.47,Contacted,Pending,
13978,116,2025-08-23 14:43:05.252231,72.5,Confirmed,Shipped,TRK202508238235
13979,274,2024-08-30 08:20:56.850129,34.6,Confirmed,Shipped,TRK202408309892
13980,196,2024-07-30 22:32:39.790345,101.54,Confirmed,Delivered,TRK202407304965
13981,65,2024-10-17 09:08:10.273632,46.38,Confirmed,Shipped,TRK202410179406
13982,30,2024-10-23 16:52:45.306218,90.8,Confirmed,Shipped,TRK202410237868
13983,108,2024-09-28 08:32:16.848541,144.84,Confirmed,Shipped,TRK202409282566
13984,113,2025-03-13 23:51:03.212813,93.26,Cancelled,Pending,
13985,171,2024-01-19 19:59:40.465308,61.68,Confirmed,Delivered,TRK202401196209
13986,11,2024-10-05 20:30:04.525878,79.54,Contacted,Pending,
13987,183,2025-05-26 04:19:54.582945,93.25,Confirmed,Shipped,TRK202505266424
13988,36,2025-07-02 18:39:13.581794,122.14,Confirmed,Shipped,TRK202507027400
13989,237,2025-01-31 00:33:45.876685,31.5,Confirmed,Delivered,TRK202501312713
13990,244,2025-06-02 14:36:34.961130,82.78,Contacted,Pending,
13991,125,2025-07-11 02:22:02.592244,17.41,Contacted,Pending,
13992,156,2025-07-14 00:16:46.396873,124.53,Confirmed,Shipped,TRK202507141140
13993,120,2024-07-14 23:04:12.484237,54.51,Confirmed,Delivered,TRK202407143964
13994,107,2024-05-21 07:52:39.091258,71.97,Confirmed,Delivered,TRK202405216860
13995,279,2024-10-29 14:24:45.422935,93.18,New,Pending,
13996,240,2025-01-06 19:37:41.877040,110.25,Contacted,Pending,
13997,59,2025-04-25 08:44:22.982346,42.36,Confirmed,Delivered,TRK202504251719
13998,171,2025-03-17 00:21:12.226149,113.55,Confirmed,Shipped,TRK202503179989
13999,27,2025-05-22 07:51:56.308266,24.02,Confirmed,Delivered,TRK202505225728
14000,41,2024-04-29 07:52:14.035738,121.88,Confirmed,Shipped,TRK202404295586
14001,97,2025-02-16 03:33:23.076272,132.62,Confirmed,Shipped,TRK202502167359
14002,297,2025-01-19 12:44:28.581668,142.27,Confirmed,Shipped,TRK202501196037
14003,241,2024-08-19 11:14:58.343534,55.89,Contacted,Pending,
14004,118,2025-01-05 15:25:06.582519,30.08,Confirmed,Shipped,TRK202501051014
14005,9,2024-03-27 01:51:17.907350,65.42,Confirmed,Shipped,TRK202403271836
14006,82,2024-06-25 10:26:39.321254,134.9,Confirmed,Shipped,TRK202406251327
14007,182,2025-04-21 20:21:23.561975,87.74,Contacted,Pending,
14008,251,2024-03-11 09:07:01.131862,99.01,Confirmed,Shipped,TRK202403111993
14009,290,2025-08-30 04:22:27.665975,85.5,Confirmed,Shipped,TRK202508304835
14010,13,2024-12-11 00:16:05.670280,112.0,Confirmed,Shipped,TRK202412118354
14011,38,2024-08-11 21:59:21.053229,50.58,Confirmed,Shipped,TRK202408114610
14012,17,2025-09-19 14:46:35.448966,92.24,Contacted,Pending,
14013,105,2025-09-04 07:09:27.241173,54.07,Confirmed,Shipped,TRK202509041284
14014,259,2025-05-30 02:49:27.354987,65.6,Confirmed,Shipped,TRK202505303905
14015,206,2024-09-24 22:06:38.635011,73.79,Confirmed,Shipped,TRK202409246342
14016,179,2024-06-18 09:58:47.839861,71.18,Confirmed,Returned,TRK202406186742
14017,141,2025-09-02 15:15:04.903519,98.14,Confirmed,Delivered,TRK202509021299
14018,213,2025-04-18 14:43:20.453266,118.76,Confirmed,Shipped,TRK202504181057
14019,220,2024-11-19 04:35:14.673078,86.15,Confirmed,Shipped,TRK202411199023
14020,31,2024-08-03 02:00:12.866419,67.13,Confirmed,Shipped,TRK202408032561
14021,11,2025-06-16 21:18:25.763027,93.22,Confirmed,Delivered,TRK202506161170
14022,161,2025-03-21 13:25:27.413641,139.45,Contacted,Pending,
14023,235,2025-09-01 08:32:51.809851,14.27,Confirmed,Returned,TRK202509015888
14024,181,2024-04-20 05:09:03.705163,128.08,Cancelled,Pending,
14025,261,2024-06-16 01:33:11.197827,21.61,Contacted,Pending,
14026,113,2025-03-29 23:51:03.212813,98.29,Confirmed,Shipped,TRK202503294362
14027,241,2024-01-27 15:44:48.963674,113.86,Confirmed,Shipped,TRK202401272136
14028,64,2025-07-10 05:34:12.282581,34.15,Confirmed,Pending,TRK202507101259
14029,139,2025-01-09 05:58:00.041115,116.49,Cancelled,Pending,
14030,235,2025-06-11 16:58:45.356487,126.72,Confirmed,Shipped,TRK202506118491
14031,34,2024-06-02 14:13:32.569218,21.53,Contacted,Pending,
14032,2,2024-09-16 09:18:34.990372,122.38,Cancelled,Pending,
14033,276,2024-08-17 21:23:52.644801,48.85,Confirmed,Shipped,TRK202408174966
14034,264,2025-01-08 22:43:16.033802,87.99,Contacted,Pending,
14035,82,2024-06-18 11:36:54.778010,140.31,New,Pending,
14036,299,2025-03-04 01:21:17.907458,105.41,Confirmed,Delivered,TRK202503044122
14037,22,2024-11-28 21:35:34.529088,47.66,Confirmed,Delivered,TRK202411281027
14038,244,2024-09-12 19:07:40.377483,51.76,Cancelled,Pending,
14039,268,2024-12-13 16:04:15.690588,14.6,New,Pending,
14040,79,2025-06-30 22:16:31.854517,98.4,Cancelled,Pending,
14041,101,2025-01-23 07:12:47.168113,121.3,Confirmed,Delivered,TRK202501238804
14042,271,2024-02-01 16:08:57.501364,107.73,Confirmed,Shipped,TRK202402017388
14043,3,2025-02-18 10:48:15.789595,38.59,New,Pending,
14044,25,2024-06-17 23:37:28.095021,100.5,Confirmed,Shipped,TRK202406176469
14045,240,2024-11-20 13:47:11.762754,91.09,Confirmed,Shipped,TRK202411203879
14046,203,2024-09-23 15:10:18.681785,48.82,Confirmed,Delivered,TRK202409238075
14047,216,2024-04-12 16:46:29.842918,138.31,Confirmed,Returned,TRK202404128336
14048,31,2024-01-21 07:31:32.960639,98.76,Contacted,Pending,
14049,261,2025-02-27 07:19:00.809172,126.01,Contacted,Pending,
14050,82,2025-08-14 08:59:38.609854,78.82,Confirmed,Shipped,TRK202508143698
14051,189,2025-07-05 12:32:35.316907,127.52,Contacted,Pending,
14052,52,2024-05-19 01:17:34.248923,123.3,Cancelled,Pending,
14053,97,2024-11-07 05:11:17.540950,138.21,Confirmed,Delivered,TRK202411077622
14054,26,2025-04-30 17:23:37.702813,46.44,Confirmed,Returned,TRK202504308336
14055,66,2025-03-11 16:30:03.415337,132.78,New,Pending,
14056,34,2024-11-07 22:54:15.187672,52.29,Confirmed,Delivered,TRK202411073751
14057,254,2024-01-25 23:12:15.114840,78.23,Confirmed,Pending,TRK202401255530
14058,74,2025-06-06 13:21:28.760979,65.22,Confirmed,Shipped,TRK202506062156
14059,89,2025-01-31 14:21:39.954822,25.79,Confirmed,Pending,TRK202501316243
14060,218,2025-01-28 21:09:56.503192,141.33,Contacted,Pending,
14061,140,2024-05-21 02:25:24.131502,132.48,Confirmed,Shipped,TRK202405218140
14062,5,2024-09-23 07:22:49.706425,65.36,New,Pending,
14063,17,2025-02-13 07:57:07.557936,20.98,Contacted,Pending,
14064,111,2025-03-12 01:02:06.570493,73.04,Confirmed,Shipped,TRK202503122152
14065,72,2025-01-30 15:29:57.377332,32.34,Confirmed,Pending,TRK202501307617
14066,116,2025-08-05 14:43:05.252231,30.63,Confirmed,Pending,TRK202508053624
14067,231,2025-01-28 21:55:44.651601,123.79,Confirmed,Returned,TRK202501281167
14068,50,2025-07-27 20:01:57.965538,147.42,Confirmed,Delivered,TRK202507272175
14069,250,2024-07-20 10:29:46.991211,21.92,Confirmed,Shipped,TRK202407209665
14070,17,2025-01-29 21:48:27.129913,70.44,Confirmed,Shipped,TRK202501294674
14071,222,2025-08-04 10:44:10.570947,39.68,Cancelled,Pending,
14072,255,2024-11-23 00:12:17.295559,123.98,Confirmed,Shipped,TRK202411239355
14073,47,2024-08-15 03:24:43.329912,75.48,Contacted,Pending,
14074,102,2025-07-14 00:09:30.030021,136.08,Confirmed,Delivered,TRK202507142736
14075,32,2024-08-03 16:59:28.641424,135.23,Contacted,Pending,
14076,108,2024-01-18 15:07:31.312625,39.27,Contacted,Pending,
14077,111,2024-02-22 06:46:32.596035,21.34,Confirmed,Delivered,TRK202402228562
14078,262,2024-08-12 14:23:07.426280,139.84,Confirmed,Shipped,TRK202408129274
14079,35,2025-04-26 13:28:02.144800,106.55,Confirmed,Pending,TRK202504262995
14080,246,2024-06-28 01:15:43.317997,92.94,Contacted,Pending,
14081,72,2025-09-03 15:00:30.913944,61.28,Confirmed,Shipped,TRK202509032478
14082,156,2024-07-04 00:30:19.502019,51.32,Contacted,Pending,
14083,197,2024-03-18 02:51:06.146588,27.62,Confirmed,Returned,TRK202403183346
14084,229,2025-04-18 01:46:16.064861,49.5,Cancelled,Pending,
14085,89,2025-01-29 14:21:39.954822,43.5,Confirmed,Pending,TRK202501293616
14086,142,2025-02-11 09:14:50.941988,78.37,Cancelled,Pending,
14087,135,2025-02-19 21:29:11.801702,108.29,Confirmed,Delivered,TRK202502199773
14088,10,2024-09-14 06:49:49.610880,56.61,Confirmed,Pending,TRK202409143987
14089,81,2025-05-07 08:28:32.379723,80.35,Contacted,Pending,
14090,156,2025-01-17 20:17:16.424774,13.72,Confirmed,Delivered,TRK202501179211
14091,156,2025-05-10 01:59:27.325424,70.05,Confirmed,Shipped,TRK202505102860
14092,113,2024-10-28 03:16:30.153783,25.07,Confirmed,Shipped,TRK202410281270
14093,156,2024-09-06 17:27:33.120037,70.6,Contacted,Pending,
14094,67,2024-09-20 11:59:32.001021,145.0,Contacted,Pending,
14095,88,2024-10-09 16:03:27.024673,143.49,Confirmed,Delivered,TRK202410092182
14096,70,2024-08-18 08:25:09.731621,45.72,Confirmed,Shipped,TRK202408187342
14097,48,2025-05-26 05:09:55.277474,107.19,Confirmed,Delivered,TRK202505266987
14098,23,2025-03-19 08:56:53.450387,59.75,Contacted,Pending,
14099,139,2025-02-03 19:21:11.910204,37.77,Confirmed,Shipped,TRK202502037809
14100,26,2024-03-12 03:35:51.125378,17.8,Confirmed,Delivered,TRK202403126961
14101,186,2025-08-12 08:53:00.156790,50.87,Confirmed,Pending,TRK202508125547
14102,272,2025-04-13 23:58:24.249469,149.05,Confirmed,Delivered,TRK202504131359
14103,178,2024-05-16 13:02:33.684948,72.64,Confirmed,Delivered,TRK202405161207
14104,138,2024-05-22 11:37:11.713464,125.51,New,Pending,
14105,196,2025-01-15 15:05:18.334587,29.22,Confirmed,Shipped,TRK202501155276
14106,101,2025-02-07 07:12:47.168113,125.32,New,Pending,
14107,232,2025-08-30 16:21:30.777451,112.83,Confirmed,Shipped,TRK202508303543
14108,14,2024-05-07 05:52:30.363316,77.33,Confirmed,Pending,TRK202405072814
14109,76,2025-06-06 17:12:34.212497,75.91,Confirmed,Shipped,TRK202506061709
14110,61,2024-11-22 20:41:13.791552,97.54,Confirmed,Returned,TRK202411223980
14111,218,2024-09-04 17:05:49.711905,106.49,Contacted,Pending,
14112,84,2024-01-19 19:14:22.494389,76.94,Cancelled,Pending,
14113,257,2025-08-19 15:22:09.724128,117.14,Confirmed,Delivered,TRK202508192548
14114,56,2025-04-26 15:48:53.516880,139.0,Confirmed,Shipped,TRK202504266993
14115,209,2025-02-07 00:39:55.503345,118.54,Confirmed,Shipped,TRK202502074080
14116,102,2024-05-22 06:46:54.476216,89.08,Confirmed,Delivered,TRK202405222129
14117,54,2024-06-20 07:29:05.272139,56.35,Confirmed,Shipped,TRK202406204646
14118,106,2025-01-31 05:33:23.155191,147.54,Confirmed,Delivered,TRK202501316007
14119,118,2024-12-24 15:25:06.582519,11.16,Contacted,Pending,
14120,230,2025-03-24 19:27:47.502443,82.69,Contacted,Pending,
14121,218,2024-09-06 17:05:49.711905,53.54,Confirmed,Returned,TRK202409069966
14122,20,2024-12-08 20:40:59.077017,124.85,Contacted,Pending,
14123,51,2025-06-10 05:03:09.293369,97.74,Confirmed,Shipped,TRK202506102057
14124,209,2024-10-10 02:15:10.233936,145.28,Cancelled,Pending,
14125,247,2024-09-08 16:36:06.131820,59.21,Confirmed,Returned,TRK202409087273
14126,54,2025-01-29 17:18:22.888267,131.82,Confirmed,Pending,TRK202501298188
14127,215,2025-03-13 04:56:16.706817,54.88,Confirmed,Delivered,TRK202503137840
14128,81,2025-05-01 08:28:32.379723,109.96,Confirmed,Shipped,TRK202505017240
14129,101,2025-07-13 20:34:50.392766,82.14,Confirmed,Shipped,TRK202507138718
14130,181,2024-06-06 06:59:09.860713,37.55,Contacted,Pending,
14131,190,2025-01-17 14:11:30.349643,45.4,Contacted,Pending,
14132,262,2024-07-29 14:23:07.426280,87.18,Cancelled,Pending,
14133,215,2024-08-03 23:50:27.276153,75.15,Cancelled,Pending,
14134,67,2024-10-23 23:41:18.309077,122.61,Confirmed,Delivered,TRK202410238001
14135,265,2025-04-05 12:15:15.294011,142.36,Confirmed,Delivered,TRK202504053498
14136,55,2024-10-19 10:11:54.691478,32.13,Confirmed,Delivered,TRK202410196149
14137,272,2025-08-26 00:39:16.488501,133.83,Confirmed,Shipped,TRK202508267942
14138,164,2025-01-15 13:19:08.474792,48.4,Confirmed,Delivered,TRK202501151369
14139,163,2025-03-06 00:25:09.525395,87.12,Contacted,Pending,
14140,34,2024-11-07 18:03:28.219208,47.25,Confirmed,Delivered,TRK202411076794
14141,69,2025-01-27 08:58:07.971845,105.01,Cancelled,Pending,
14142,148,2024-06-10 23:12:46.850524,44.65,Confirmed,Delivered,TRK202406104227
14143,191,2025-01-25 00:20:50.066261,86.71,Confirmed,Shipped,TRK202501258405
14144,87,2025-06-22 03:14:20.662737,147.4,Cancelled,Pending,
14145,272,2025-08-25 00:39:16.488501,137.85,New,Pending,
14146,57,2024-10-30 01:46:57.369987,86.84,New,Pending,
14147,50,2025-06-07 22:14:26.536720,95.04,Cancelled,Pending,
14148,40,2024-07-05 17:18:10.804665,109.74,Confirmed,Delivered,TRK202407057597
14149,270,2024-03-16 12:21:01.963646,122.0,Confirmed,Delivered,TRK202403165654
14150,104,2025-07-22 00:34:10.653414,110.48,Confirmed,Shipped,TRK202507228386
14151,55,2024-10-24 10:11:54.691478,140.74,Confirmed,Shipped,TRK202410247693
14152,69,2025-07-12 02:12:44.154565,32.97,Contacted,Pending,
14153,165,2024-04-04 11:38:04.828872,140.14,New,Pending,
14154,282,2025-03-13 07:25:18.302171,26.87,Confirmed,Shipped,TRK202503131638
14155,56,2025-07-13 18:27:50.222416,146.45,Cancelled,Pending,
14156,265,2025-07-19 14:06:46.760752,48.77,Confirmed,Delivered,TRK202507196639
14157,97,2024-03-10 00:54:43.323763,95.04,Confirmed,Returned,TRK202403105639
14158,170,2025-01-28 23:42:48.549917,54.51,New,Pending,
14159,198,2025-04-04 11:14:22.566515,137.21,New,Pending,
14160,224,2024-08-25 09:32:28.948343,99.43,Confirmed,Delivered,TRK202408258099
14161,212,2024-02-01 22:56:28.953987,118.94,Cancelled,Pending,
14162,260,2024-06-04 15:34:48.420468,90.82,Contacted,Pending,
14163,253,2025-07-22 23:08:33.790757,104.33,Confirmed,Shipped,TRK202507224914
14164,270,2024-05-09 01:39:15.704541,140.33,Confirmed,Shipped,TRK202405099063
14165,192,2025-01-17 20:59:50.749578,92.45,Confirmed,Shipped,TRK202501175990
