credit_id,user_id,role,message_time,message
607,9,AM,2024-10-08 03:32:34.663135,Requesting credit of $332.53 for seller 154
607,1,SAM,2024-10-08 14:32:34.663135,Approved
608,12,AM,2025-02-04 23:53:48.420223,Requesting credit of $550.81 for seller 282
608,1,SAM,2025-02-05 09:53:48.420223,Approved
609,9,AM,2024-01-02 15:54:41.053680,Requesting credit of $466.72 for seller 73
609,1,SAM,2024-01-03 18:54:41.053680,Approved
610,3,AM,2025-01-08 12:44:28.581668,Requesting credit of $722.74 for seller 297
610,3,SAM,2025-01-10 03:44:28.581668,Approved
611,11,AM,2025-07-20 09:11:58.634463,Requesting credit of $432.87 for seller 31
611,4,SAM,2025-07-21 11:11:58.634463,Approved
612,19,AM,2024-06-23 06:20:25.121927,Requesting credit of $395.63 for seller 17
612,1,SAM,2024-06-24 14:20:25.121927,Approved
613,10,AM,2025-05-31 14:26:31.090197,Requesting credit of $731.81 for seller 118
613,5,SAM,2025-06-02 05:26:31.090197,Approved
614,5,AM,2024-08-06 00:57:50.177361,Requesting credit of $398.98 for seller 44
614,2,SAM,2024-08-06 09:57:50.177361,Approved
615,9,AM,2024-05-17 10:29:10.494990,Requesting credit of $489.67 for seller 73
615,1,SAM,2024-05-18 04:29:10.494990,Approved
616,16,AM,2024-02-03 14:26:59.316372,Requesting credit of $656.14 for seller 263
616,2,SAM,2024-02-04 12:26:59.316372,Approved
617,9,AM,2024-02-25 18:07:20.973502,Requesting credit of $526.58 for seller 6
617,1,SAM,2024-02-27 02:07:20.973502,Rejected
618,4,AM,2025-07-07 03:52:59.874920,Requesting credit of $719.66 for seller 294
618,2,SAM,2025-07-07 09:52:59.874920,Approved
619,18,AM,2024-08-22 16:58:29.178038,Requesting credit of $385.55 for seller 15
619,5,SAM,2024-08-23 19:58:29.178038,Approved
620,2,AM,2025-07-11 19:26:01.955222,Requesting credit of $472.07 for seller 234
620,1,SAM,2025-07-13 00:26:01.955222,Approved
621,7,AM,2025-01-27 01:22:42.758759,Requesting credit of $622.15 for seller 285
621,1,SAM,2025-01-27 10:22:42.758759,Approved
622,16,AM,2025-01-25 10:37:13.652458,Requesting credit of $576.01 for seller 263
622,2,SAM,2025-01-26 07:37:13.652458,Approved
623,19,AM,2024-06-01 12:20:49.422409,Requesting credit of $321.18 for seller 289
623,1,SAM,2024-06-02 08:20:49.422409,Approved
624,6,AM,2025-07-27 12:05:46.784351,Requesting credit of $738.08 for seller 218
624,2,SAM,2025-07-27 23:05:46.784351,Approved
625,8,AM,2025-03-26 04:28:41.107762,Requesting credit of $289.57 for seller 182
625,5,SAM,2025-03-27 08:28:41.107762,Approved
626,17,AM,2024-02-26 01:13:04.175849,Requesting credit of $583.1 for seller 122
626,5,SAM,2024-02-27 18:13:04.175849,Approved
627,2,AM,2024-07-05 08:05:21.824668,Requesting credit of $247.4 for seller 192
627,1,SAM,2024-07-07 07:05:21.824668,Approved
628,15,AM,2024-03-03 05:36:09.422976,Requesting credit of $777.01 for seller 268
628,2,SAM,2024-03-03 09:36:09.422976,Approved
629,1,AM,2024-11-11 10:16:01.809280,Requesting credit of $218.44 for seller 4
629,1,SAM,2024-11-11 18:16:01.809280,Approved
630,17,AM,2024-10-26 02:17:59.257312,Requesting credit of $551.2 for seller 217
630,5,SAM,2024-10-26 23:17:59.257312,Approved
631,3,AM,2025-05-08 06:52:56.238881,Requesting credit of $381.03 for seller 45
631,3,SAM,2025-05-09 01:52:56.238881,Approved
632,12,AM,2024-09-08 10:26:07.946692,Requesting credit of $696.83 for seller 291
632,1,SAM,2024-09-10 05:26:07.946692,Approved
633,8,AM,2025-07-13 02:00:39.183980,Requesting credit of $249.96 for seller 169
633,5,SAM,2025-07-14 21:00:39.183980,Rejected
634,7,AM,2025-03-25 17:05:32.616769,Requesting credit of $266.09 for seller 74
634,1,SAM,2025-03-26 17:05:32.616769,Approved
635,1,AM,2024-12-01 07:53:15.732571,Requesting credit of $625.96 for seller 57
635,1,SAM,2024-12-02 19:53:15.732571,Approved
636,14,AM,2024-06-24 11:59:15.286024,Requesting credit of $556.6 for seller 130
636,1,SAM,2024-06-25 21:59:15.286024,Approved
637,17,AM,2025-06-11 00:59:36.240162,Requesting credit of $766.87 for seller 233
637,5,SAM,2025-06-12 09:59:36.240162,Approved
638,2,AM,2025-08-07 19:37:02.987903,Requesting credit of $345.62 for seller 107
638,1,SAM,2025-08-08 23:37:02.987903,Approved
639,18,AM,2025-02-04 15:52:58.771304,Requesting credit of $720.29 for seller 207
639,5,SAM,2025-02-05 11:52:58.771304,Approved
640,20,AM,2024-06-04 09:51:45.885858,Requesting credit of $742.94 for seller 202
640,5,SAM,2024-06-05 16:51:45.885858,Approved
641,2,AM,2025-07-21 21:52:02.203831,Requesting credit of $632.12 for seller 67
641,1,SAM,2025-07-22 12:52:02.203831,Approved
642,16,AM,2025-05-22 02:49:27.354987,Requesting credit of $727.79 for seller 259
642,2,SAM,2025-05-22 21:49:27.354987,Approved
643,8,AM,2025-06-27 20:00:20.474125,Requesting credit of $200.74 for seller 244
643,5,SAM,2025-06-28 11:00:20.474125,Approved
644,9,AM,2024-06-07 00:36:31.523628,Requesting credit of $505.66 for seller 185
644,1,SAM,2024-06-08 00:36:31.523628,Approved
645,11,AM,2024-12-13 02:11:29.704428,Requesting credit of $511.96 for seller 277
645,4,SAM,2024-12-13 12:11:29.704428,Approved
646,14,AM,2025-07-15 11:45:27.838903,Requesting credit of $260.85 for seller 95
646,1,SAM,2025-07-16 19:45:27.838903,Approved
647,11,AM,2025-06-19 17:28:39.443004,Requesting credit of $472.65 for seller 120
647,4,SAM,2025-06-20 19:28:39.443004,Rejected
648,14,AM,2025-02-06 22:14:05.611425,Requesting credit of $688.52 for seller 165
648,1,SAM,2025-02-08 14:14:05.611425,Approved
649,18,AM,2024-03-20 15:30:20.436325,Requesting credit of $405.31 for seller 106
649,5,SAM,2024-03-22 14:30:20.436325,Approved
650,6,AM,2025-06-29 18:27:50.222416,Requesting credit of $270.41 for seller 56
650,2,SAM,2025-06-30 16:27:50.222416,Approved
651,5,AM,2024-06-12 11:12:53.190109,Requesting credit of $758.16 for seller 230
651,2,SAM,2024-06-13 17:12:53.190109,Approved
652,14,AM,2024-11-12 12:23:39.149582,Requesting credit of $775.2 for seller 253
652,1,SAM,2024-11-13 13:23:39.149582,Approved
653,5,AM,2024-05-24 08:08:59.936922,Requesting credit of $656.49 for seller 39
653,2,SAM,2024-05-25 05:08:59.936922,Approved
654,14,AM,2024-12-19 15:43:26.255865,Requesting credit of $678.33 for seller 5
654,1,SAM,2024-12-20 21:43:26.255865,Approved
655,15,AM,2024-08-08 10:17:14.205031,Requesting credit of $204.59 for seller 137
655,2,SAM,2024-08-10 10:17:14.205031,Approved
656,17,AM,2024-12-29 05:58:00.041115,Requesting credit of $400.51 for seller 139
656,5,SAM,2024-12-30 20:58:00.041115,Rejected
657,13,AM,2024-04-09 08:09:18.478776,Requesting credit of $686.8 for seller 49
657,1,SAM,2024-04-11 03:09:18.478776,Approved
658,4,AM,2025-05-20 05:45:37.538540,Requesting credit of $368.67 for seller 162
658,2,SAM,2025-05-21 03:45:37.538540,Approved
659,2,AM,2025-06-28 23:02:09.013787,Requesting credit of $650.82 for seller 123
659,1,SAM,2025-06-30 21:02:09.013787,Approved
660,8,AM,2024-01-16 21:07:15.425349,Requesting credit of $564.09 for seller 244
660,5,SAM,2024-01-17 18:07:15.425349,Approved
661,6,AM,2025-01-17 17:29:34.517265,Requesting credit of $784.27 for seller 159
661,2,SAM,2025-01-19 11:29:34.517265,Approved
662,13,AM,2025-04-15 08:07:06.968861,Requesting credit of $669.0 for seller 184
662,1,SAM,2025-04-16 07:07:06.968861,Approved
663,9,AM,2024-01-18 10:46:34.456711,Requesting credit of $290.25 for seller 22
663,1,SAM,2024-01-19 13:46:34.456711,Approved
664,18,AM,2025-03-20 18:20:51.632316,Requesting credit of $664.85 for seller 106
664,5,SAM,2025-03-21 20:20:51.632316,Approved
665,11,AM,2024-03-30 09:05:38.117598,Requesting credit of $236.46 for seller 86
665,4,SAM,2024-03-31 08:05:38.117598,Rejected
666,20,AM,2024-06-29 02:09:20.184855,Requesting credit of $415.23 for seller 299
666,5,SAM,2024-06-30 17:09:20.184855,Approved
667,3,AM,2024-01-11 10:46:17.490695,Requesting credit of $320.07 for seller 136
667,3,SAM,2024-01-13 07:46:17.490695,Approved
668,20,AM,2024-08-26 04:21:49.392140,Requesting credit of $772.65 for seller 151
668,5,SAM,2024-08-27 17:21:49.392140,Approved
669,3,AM,2024-02-14 03:35:51.125378,Requesting credit of $407.41 for seller 26
669,3,SAM,2024-02-15 00:35:51.125378,Approved
670,3,AM,2025-02-19 21:09:03.823059,Requesting credit of $441.61 for seller 141
670,3,SAM,2025-02-21 16:09:03.823059,Approved
671,6,AM,2024-12-12 20:56:16.009748,Requesting credit of $212.88 for seller 124
671,2,SAM,2024-12-13 03:56:16.009748,Approved
672,13,AM,2024-05-13 20:20:27.609203,Requesting credit of $616.6 for seller 266
672,1,SAM,2024-05-14 08:20:27.609203,Approved
673,10,AM,2025-05-30 03:45:03.130600,Requesting credit of $621.22 for seller 212
673,5,SAM,2025-05-30 20:45:03.130600,Approved
674,8,AM,2025-07-01 21:40:53.352027,Requesting credit of $752.33 for seller 169
674,5,SAM,2025-07-02 22:40:53.352027,Rejected
675,11,AM,2025-05-21 02:14:48.108120,Requesting credit of $651.85 for seller 248
675,4,SAM,2025-05-21 10:14:48.108120,Approved
676,19,AM,2024-08-18 08:06:37.755893,Requesting credit of $541.03 for seller 17
676,1,SAM,2024-08-18 12:06:37.755893,Approved
677,3,AM,2024-12-05 10:50:04.795158,Requesting credit of $702.11 for seller 252
677,3,SAM,2024-12-06 02:50:04.795158,Approved
678,14,AM,2025-06-23 08:03:39.818671,Requesting credit of $320.96 for seller 195
678,1,SAM,2025-06-25 07:03:39.818671,Approved
679,14,AM,2025-07-26 14:43:05.252231,Requesting credit of $398.53 for seller 116
679,1,SAM,2025-07-28 03:43:05.252231,Approved
680,15,AM,2024-01-21 14:02:40.050915,Requesting credit of $287.62 for seller 216
680,2,SAM,2024-01-23 12:02:40.050915,Approved
681,13,AM,2025-04-09 05:18:27.611373,Requesting credit of $414.53 for seller 37
681,1,SAM,2025-04-10 02:18:27.611373,Approved
682,13,AM,2025-06-12 03:11:14.573815,Requesting credit of $450.07 for seller 228
682,1,SAM,2025-06-14 03:11:14.573815,Approved
683,15,AM,2024-08-12 11:14:58.343534,Requesting credit of $497.48 for seller 241
683,2,SAM,2024-08-14 10:14:58.343534,Approved
684,1,AM,2024-12-30 14:07:10.262172,Requesting credit of $537.52 for seller 223
684,1,SAM,2024-12-31 16:07:10.262172,Approved
685,12,AM,2025-01-01 13:19:08.474792,Requesting credit of $619.96 for seller 164
685,1,SAM,2025-01-02 13:19:08.474792,Approved
686,8,AM,2024-06-13 10:24:12.883435,Requesting credit of $240.24 for seller 232
686,5,SAM,2024-06-13 15:24:12.883435,Approved
687,20,AM,2025-04-07 20:50:13.553550,Requesting credit of $736.11 for seller 269
687,5,SAM,2025-04-09 11:50:13.553550,Approved
688,12,AM,2024-06-11 05:22:28.138926,Requesting credit of $398.98 for seller 260
688,1,SAM,2024-06-12 05:22:28.138926,Approved
689,15,AM,2024-05-15 03:58:02.327157,Requesting credit of $736.56 for seller 241
689,2,SAM,2024-05-16 16:58:02.327157,Approved
690,18,AM,2024-05-14 10:12:52.402055,Requesting credit of $481.0 for seller 239
690,5,SAM,2024-05-16 06:12:52.402055,Approved
691,15,AM,2024-07-22 17:06:03.981729,Requesting credit of $360.62 for seller 96
691,2,SAM,2024-07-24 12:06:03.981729,Approved
692,7,AM,2024-07-14 14:29:13.368412,Requesting credit of $785.16 for seller 256
692,1,SAM,2024-07-15 06:29:13.368412,Approved
693,11,AM,2024-05-05 23:32:02.371098,Requesting credit of $413.26 for seller 33
693,4,SAM,2024-05-07 05:32:02.371098,Approved
694,11,AM,2025-03-12 23:47:45.278460,Requesting credit of $454.18 for seller 175
694,4,SAM,2025-03-13 14:47:45.278460,Approved
695,13,AM,2024-09-29 03:16:30.153783,Requesting credit of $499.44 for seller 113
695,1,SAM,2024-10-01 00:16:30.153783,Approved
696,14,AM,2024-02-01 08:32:42.568296,Requesting credit of $283.07 for seller 130
696,1,SAM,2024-02-02 11:32:42.568296,Approved
697,5,AM,2024-06-29 11:51:56.266595,Requesting credit of $336.82 for seller 117
697,2,SAM,2024-06-29 20:51:56.266595,Approved
698,5,AM,2025-08-18 04:29:42.680686,Requesting credit of $465.25 for seller 134
698,2,SAM,2025-08-18 11:29:42.680686,Approved
699,11,AM,2024-03-23 23:35:52.378704,Requesting credit of $432.15 for seller 80
699,4,SAM,2024-03-24 07:35:52.378704,Approved
700,3,AM,2025-02-02 09:29:50.930341,Requesting credit of $310.72 for seller 138
700,3,SAM,2025-02-03 01:29:50.930341,Approved
701,4,AM,2025-06-21 18:37:49.091034,Requesting credit of $273.59 for seller 147
701,2,SAM,2025-06-23 00:37:49.091034,Approved
702,5,AM,2024-02-21 14:23:20.335211,Requesting credit of $551.31 for seller 236
702,2,SAM,2024-02-22 00:23:20.335211,Approved
703,8,AM,2024-12-29 10:52:04.506953,Requesting credit of $455.47 for seller 91
703,5,SAM,2024-12-31 00:52:04.506953,Approved
704,7,AM,2024-04-30 10:54:33.200130,Requesting credit of $348.79 for seller 1
704,1,SAM,2024-05-01 13:54:33.200130,Approved
705,16,AM,2024-12-10 18:42:11.156196,Requesting credit of $649.25 for seller 64
705,2,SAM,2024-12-12 10:42:11.156196,Approved
706,17,AM,2025-01-20 01:34:13.846149,Requesting credit of $756.71 for seller 58
706,5,SAM,2025-01-21 09:34:13.846149,Approved
707,2,AM,2025-07-20 05:24:54.688372,Requesting credit of $750.06 for seller 234
707,1,SAM,2025-07-20 10:24:54.688372,Approved
708,1,AM,2024-09-03 22:33:40.864049,Requesting credit of $415.46 for seller 183
708,1,SAM,2024-09-04 22:33:40.864049,Rejected
709,19,AM,2024-07-26 10:07:52.869882,Requesting credit of $499.45 for seller 90
709,1,SAM,2024-07-27 22:07:52.869882,Approved
710,16,AM,2024-03-13 12:31:15.177896,Requesting credit of $430.62 for seller 110
710,2,SAM,2024-03-14 01:31:15.177896,Approved
711,6,AM,2025-04-02 13:42:35.012759,Requesting credit of $371.37 for seller 109
711,2,SAM,2025-04-02 22:42:35.012759,Approved
712,10,AM,2024-10-03 10:11:54.691478,Requesting credit of $487.89 for seller 55
712,5,SAM,2024-10-04 20:11:54.691478,Approved
713,9,AM,2025-04-06 14:43:27.721840,Requesting credit of $458.26 for seller 34
713,1,SAM,2025-04-08 08:43:27.721840,Approved
714,12,AM,2024-06-17 16:33:16.195152,Requesting credit of $480.28 for seller 282
714,1,SAM,2024-06-17 23:33:16.195152,Approved
715,8,AM,2024-08-06 20:37:46.206659,Requesting credit of $450.0 for seller 126
715,5,SAM,2024-08-07 14:37:46.206659,Approved
716,4,AM,2024-06-21 13:57:24.584677,Requesting credit of $698.92 for seller 99
716,2,SAM,2024-06-21 20:57:24.584677,Approved
717,10,AM,2024-12-14 15:25:06.582519,Requesting credit of $341.1 for seller 118
717,5,SAM,2024-12-15 15:25:06.582519,Approved
718,11,AM,2024-10-11 23:16:51.535414,Requesting credit of $463.26 for seller 175
718,4,SAM,2024-10-13 15:16:51.535414,Approved
719,9,AM,2024-03-01 02:51:06.146588,Requesting credit of $649.99 for seller 197
719,1,SAM,2024-03-02 03:51:06.146588,Rejected
720,3,AM,2024-12-09 04:34:51.741324,Requesting credit of $764.43 for seller 70
720,3,SAM,2024-12-10 09:34:51.741324,Approved
721,1,AM,2024-08-04 08:41:06.913798,Requesting credit of $271.24 for seller 174
721,1,SAM,2024-08-05 00:41:06.913798,Approved
722,6,AM,2024-09-26 10:07:56.854355,Requesting credit of $412.81 for seller 143
722,2,SAM,2024-09-27 05:07:56.854355,Approved
723,7,AM,2024-03-27 00:41:30.822400,Requesting credit of $426.05 for seller 256
723,1,SAM,2024-03-28 22:41:30.822400,Approved
724,4,AM,2024-02-10 14:26:09.224684,Requesting credit of $375.72 for seller 162
724,2,SAM,2024-02-11 13:26:09.224684,Approved
725,18,AM,2025-05-02 07:51:56.308266,Requesting credit of $371.3 for seller 27
725,5,SAM,2025-05-03 15:51:56.308266,Rejected
726,5,AM,2025-05-07 12:01:48.769628,Requesting credit of $436.27 for seller 117
726,2,SAM,2025-05-07 23:01:48.769628,Approved
727,18,AM,2025-02-11 14:32:52.176650,Requesting credit of $299.0 for seller 15
727,5,SAM,2025-02-11 18:32:52.176650,Approved
728,20,AM,2024-03-15 18:38:31.238067,Requesting credit of $408.04 for seller 286
728,5,SAM,2024-03-16 11:38:31.238067,Approved
729,8,AM,2024-03-30 12:37:55.030957,Requesting credit of $561.25 for seller 91
729,5,SAM,2024-04-01 07:37:55.030957,Approved
730,3,AM,2024-04-23 00:15:11.964368,Requesting credit of $727.79 for seller 283
730,3,SAM,2024-04-24 22:15:11.964368,Approved
731,9,AM,2024-05-18 05:35:47.414901,Requesting credit of $646.29 for seller 34
731,1,SAM,2024-05-19 02:35:47.414901,Rejected
732,7,AM,2024-12-24 18:33:03.406344,Requesting credit of $531.9 for seller 111
732,1,SAM,2024-12-26 16:33:03.406344,Approved
733,17,AM,2025-04-07 08:44:22.982346,Requesting credit of $641.02 for seller 59
733,5,SAM,2025-04-08 02:44:22.982346,Approved
734,5,AM,2024-10-24 15:32:56.695705,Requesting credit of $500.9 for seller 230
734,2,SAM,2024-10-26 05:32:56.695705,Rejected
735,17,AM,2025-04-20 20:58:30.106385,Requesting credit of $321.22 for seller 58
735,5,SAM,2025-04-21 02:58:30.106385,Approved
736,7,AM,2024-02-13 12:39:03.830182,Requesting credit of $563.79 for seller 1
736,1,SAM,2024-02-13 17:39:03.830182,Approved
737,5,AM,2025-06-23 00:09:30.030021,Requesting credit of $698.75 for seller 102
737,2,SAM,2025-06-23 07:09:30.030021,Approved
738,11,AM,2024-12-13 19:15:22.098657,Requesting credit of $544.5 for seller 33
738,4,SAM,2024-12-14 16:15:22.098657,Approved
739,14,AM,2024-09-21 21:30:46.101212,Requesting credit of $377.06 for seller 5
739,1,SAM,2024-09-23 10:30:46.101212,Approved
740,11,AM,2024-04-04 10:02:44.548470,Requesting credit of $775.29 for seller 132
740,4,SAM,2024-04-06 02:02:44.548470,Approved
741,12,AM,2025-07-20 17:33:03.691189,Requesting credit of $663.83 for seller 43
741,1,SAM,2025-07-21 05:33:03.691189,Approved
742,10,AM,2025-03-07 02:22:11.917632,Requesting credit of $275.54 for seller 60
742,5,SAM,2025-03-08 01:22:11.917632,Approved
743,15,AM,2024-01-31 19:52:08.400429,Requesting credit of $653.39 for seller 276
743,2,SAM,2024-02-02 16:52:08.400429,Approved
744,9,AM,2024-03-04 14:27:08.087507,Requesting credit of $591.61 for seller 186
744,1,SAM,2024-03-05 05:27:08.087507,Approved
745,2,AM,2024-04-06 02:11:13.390653,Requesting credit of $436.13 for seller 166
745,1,SAM,2024-04-07 08:11:13.390653,Approved
746,2,AM,2024-04-26 07:52:39.091258,Requesting credit of $508.64 for seller 107
746,1,SAM,2024-04-26 20:52:39.091258,Approved
747,8,AM,2025-03-17 04:38:11.124477,Requesting credit of $643.15 for seller 250
747,5,SAM,2025-03-18 22:38:11.124477,Approved
748,16,AM,2025-08-22 08:24:18.492234,Requesting credit of $641.55 for seller 263
748,2,SAM,2025-08-24 08:24:18.492234,Approved
749,14,AM,2025-03-16 08:52:01.919799,Requesting credit of $255.28 for seller 255
749,1,SAM,2025-03-16 23:52:01.919799,Approved
750,14,AM,2024-03-21 15:10:51.604840,Requesting credit of $257.0 for seller 255
750,1,SAM,2024-03-22 21:10:51.604840,Approved
751,4,AM,2024-10-31 05:12:16.042538,Requesting credit of $250.01 for seller 203
751,2,SAM,2024-10-31 23:12:16.042538,Approved
752,1,AM,2024-03-07 00:37:29.834201,Requesting credit of $221.77 for seller 4
752,1,SAM,2024-03-08 19:37:29.834201,Approved
753,12,AM,2025-02-01 09:14:50.941988,Requesting credit of $600.06 for seller 142
753,1,SAM,2025-02-01 15:14:50.941988,Approved
754,13,AM,2025-03-22 01:46:16.064861,Requesting credit of $503.19 for seller 229
754,1,SAM,2025-03-23 19:46:16.064861,Approved
755,17,AM,2025-06-15 05:01:20.174726,Requesting credit of $667.36 for seller 237
755,5,SAM,2025-06-16 13:01:20.174726,Approved
756,13,AM,2024-11-11 18:28:29.903676,Requesting credit of $637.74 for seller 206
756,1,SAM,2024-11-12 23:28:29.903676,Approved
757,2,AM,2025-01-03 22:02:26.109579,Requesting credit of $332.98 for seller 234
757,1,SAM,2025-01-04 14:02:26.109579,Approved
758,15,AM,2024-07-03 19:23:28.137477,Requesting credit of $546.49 for seller 276
758,2,SAM,2024-07-05 02:23:28.137477,Approved
759,8,AM,2024-02-04 00:51:01.950985,Requesting credit of $446.51 for seller 79
759,5,SAM,2024-02-04 09:51:01.950985,Approved
760,5,AM,2024-06-04 19:09:59.025961,Requesting credit of $751.86 for seller 117
760,2,SAM,2024-06-06 01:09:59.025961,Approved
761,18,AM,2025-06-16 00:30:14.730111,Requesting credit of $476.79 for seller 281
761,5,SAM,2025-06-17 09:30:14.730111,Rejected
762,11,AM,2024-12-30 13:30:17.374249,Requesting credit of $739.33 for seller 86
762,4,SAM,2024-12-30 22:30:17.374249,Approved
763,13,AM,2024-08-10 00:48:34.493059,Requesting credit of $466.96 for seller 178
763,1,SAM,2024-08-11 12:48:34.493059,Approved
764,4,AM,2024-09-28 16:49:22.250709,Requesting credit of $740.06 for seller 99
764,2,SAM,2024-09-29 17:49:22.250709,Approved
765,8,AM,2025-03-19 18:31:20.090381,Requesting credit of $624.42 for seller 232
765,5,SAM,2025-03-21 00:31:20.090381,Approved
766,8,AM,2024-07-14 16:59:28.641424,Requesting credit of $535.71 for seller 32
766,5,SAM,2024-07-15 03:59:28.641424,Approved
767,3,AM,2024-01-22 21:05:53.650682,Requesting credit of $629.04 for seller 69
767,3,SAM,2024-01-24 08:05:53.650682,Approved
768,4,AM,2025-07-17 03:49:20.465541,Requesting credit of $755.81 for seller 235
768,2,SAM,2025-07-18 20:49:20.465541,Approved
769,20,AM,2024-08-18 00:27:43.610757,Requesting credit of $550.26 for seller 151
769,5,SAM,2024-08-18 19:27:43.610757,Approved
770,7,AM,2025-02-05 23:49:31.591396,Requesting credit of $288.83 for seller 180
770,1,SAM,2025-02-06 12:49:31.591396,Rejected
771,12,AM,2024-08-11 08:22:03.392469,Requesting credit of $589.01 for seller 170
771,1,SAM,2024-08-13 02:22:03.392469,Approved
772,13,AM,2025-01-30 07:36:55.057268,Requesting credit of $773.71 for seller 267
772,1,SAM,2025-02-01 06:36:55.057268,Approved
773,19,AM,2024-08-09 12:05:18.878559,Requesting credit of $477.33 for seller 42
773,1,SAM,2024-08-10 03:05:18.878559,Approved
774,15,AM,2025-07-08 17:32:29.706016,Requesting credit of $382.68 for seller 238
774,2,SAM,2025-07-09 17:32:29.706016,Approved
775,4,AM,2025-06-23 00:38:35.914347,Requesting credit of $573.43 for seller 99
775,2,SAM,2025-06-23 08:38:35.914347,Approved
776,14,AM,2025-04-14 01:03:21.171865,Requesting credit of $486.02 for seller 205
776,1,SAM,2025-04-15 07:03:21.171865,Approved
777,18,AM,2025-01-01 10:08:00.672910,Requesting credit of $282.12 for seller 207
777,5,SAM,2025-01-01 19:08:00.672910,Approved
778,4,AM,2024-03-05 21:53:20.020221,Requesting credit of $305.96 for seller 149
778,2,SAM,2024-03-06 21:53:20.020221,Approved
779,19,AM,2025-01-12 00:20:50.066261,Requesting credit of $663.09 for seller 191
779,1,SAM,2025-01-13 11:20:50.066261,Approved
780,3,AM,2025-06-22 13:43:42.387937,Requesting credit of $565.35 for seller 155
780,3,SAM,2025-06-23 07:43:42.387937,Approved
781,15,AM,2025-06-29 23:30:01.330580,Requesting credit of $484.55 for seller 241
781,2,SAM,2025-06-30 16:30:01.330580,Approved
782,11,AM,2024-02-02 02:03:43.695643,Requesting credit of $749.86 for seller 175
782,4,SAM,2024-02-03 22:03:43.695643,Approved
783,6,AM,2025-06-07 16:53:01.008298,Requesting credit of $239.79 for seller 109
783,2,SAM,2025-06-08 15:53:01.008298,Approved
784,8,AM,2024-09-20 07:47:40.388200,Requesting credit of $742.27 for seller 287
784,5,SAM,2024-09-21 08:47:40.388200,Approved
785,3,AM,2024-06-24 19:16:51.559127,Requesting credit of $349.78 for seller 155
785,3,SAM,2024-06-25 20:16:51.559127,Approved
786,7,AM,2025-05-02 05:54:03.807567,Requesting credit of $795.28 for seller 285
786,1,SAM,2025-05-03 15:54:03.807567,Approved
787,19,AM,2025-07-30 08:50:17.507388,Requesting credit of $642.18 for seller 191
787,1,SAM,2025-07-30 15:50:17.507388,Approved
788,7,AM,2025-06-01 05:50:11.192001,Requesting credit of $418.58 for seller 180
788,1,SAM,2025-06-01 10:50:11.192001,Approved
789,2,AM,2025-04-15 14:14:00.539170,Requesting credit of $713.69 for seller 121
789,1,SAM,2025-04-16 11:14:00.539170,Approved
790,13,AM,2024-09-26 02:15:10.233936,Requesting credit of $746.18 for seller 209
790,1,SAM,2024-09-27 18:15:10.233936,Approved
791,18,AM,2025-01-15 07:12:47.168113,Requesting credit of $556.41 for seller 101
791,5,SAM,2025-01-15 13:12:47.168113,Approved
792,8,AM,2024-09-03 16:15:06.031075,Requesting credit of $785.37 for seller 250
792,5,SAM,2024-09-04 15:15:06.031075,Approved
793,6,AM,2025-08-19 18:44:10.127942,Requesting credit of $655.0 for seller 293
793,2,SAM,2025-08-20 03:44:10.127942,Approved
794,19,AM,2025-01-31 07:57:07.557936,Requesting credit of $747.77 for seller 17
794,1,SAM,2025-01-31 20:57:07.557936,Approved
795,14,AM,2025-01-21 08:04:11.605836,Requesting credit of $431.16 for seller 5
795,1,SAM,2025-01-21 21:04:11.605836,Approved
796,13,AM,2024-07-17 07:52:15.530111,Requesting credit of $547.7 for seller 113
796,1,SAM,2024-07-18 00:52:15.530111,Approved
797,20,AM,2024-02-28 20:06:55.299175,Requesting credit of $276.07 for seller 286
797,5,SAM,2024-02-29 19:06:55.299175,Approved
798,13,AM,2024-09-11 22:06:38.635011,Requesting credit of $725.09 for seller 206
798,1,SAM,2024-09-12 04:06:38.635011,Approved
799,11,AM,2024-10-25 22:18:53.604454,Requesting credit of $512.24 for seller 132
799,4,SAM,2024-10-27 18:18:53.604454,Approved
800,17,AM,2024-12-28 11:43:35.027874,Requesting credit of $297.77 for seller 199
800,5,SAM,2024-12-29 19:43:35.027874,Approved
